sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_131,131,1,3,4,FrontEnd
RandomTask_243,243,1,3,3,FrontEnd
RandomTask_90,90,1,4,4,FrontEnd
RandomTask_319,319,1,5,1,Design FrontEnd
RandomTask_38,38,1,6,2,Design FrontEnd
RandomTask_272,272,1,9,6,Design FrontEnd
RandomTask_104,104,1,7,7,BackEnd FrontEnd
RandomTask_266,266,1,9,3,FrontEnd
RandomTask_299,299,1,8,4,Design
RandomTask_47,47,1,3,3,BackEnd
RandomTask_6,6,1,6,2,BackEnd
RandomTask_295,295,1,7,1,BackEnd
RandomTask_47,47,1,7,7,BackEnd
