sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,22,0,339,6,PICKED,picked for inspection
1,22,0,339,6,ACCEPTED,accepted for execution
1,3401,9,297,8,PICKED,picked for inspection
1,3401,9,297,8,ACCEPTED,accepted for execution
2,8298,102,324,1,PICKED,picked for inspection
2,8298,102,324,1,ACCEPTED,accepted for execution
2,389,81,208,2,PICKED,picked for inspection
2,389,81,208,2,ACCEPTED,accepted for execution
2,1518,84,185,3,PICKED,picked for inspection
2,1518,84,185,3,ACCEPTED,accepted for execution
2,3023,88,338,5,PICKED,picked for inspection
2,3023,88,338,5,ACCEPTED,accepted for execution
2,6027,96,159,7,PICKED,picked for inspection
2,6027,96,159,7,ACCEPTED,accepted for execution
2,10158,107,374,7,PICKED,picked for inspection
2,10158,107,374,7,ACCEPTED,accepted for execution
2,14287,118,340,10,PICKED,picked for inspection
2,14287,118,340,10,ACCEPTED,accepted for execution
2,20290,134,50,9,PICKED,picked for inspection
2,20290,134,50,9,ACCEPTED,accepted for execution
3,15,160,384,1,PICKED,picked for inspection
3,15,160,384,1,ACCEPTED,accepted for execution
3,400,161,391,2,PICKED,picked for inspection
3,400,161,391,2,ACCEPTED,accepted for execution
3,1529,164,164,3,PICKED,picked for inspection
3,1529,164,164,3,ACCEPTED,accepted for execution
3,3033,168,4,3,PICKED,picked for inspection
3,3033,168,4,3,ACCEPTED,accepted for execution
3,4545,172,167,4,PICKED,picked for inspection
3,4545,172,167,4,ACCEPTED,accepted for execution
3,6807,178,55,7,PICKED,picked for inspection
3,6807,178,55,7,ACCEPTED,accepted for execution
3,10935,189,130,6,PICKED,picked for inspection
3,10935,189,130,6,ACCEPTED,accepted for execution
3,14316,198,252,5,PICKED,picked for inspection
3,14316,198,252,5,ACCEPTED,accepted for execution
3,17320,206,116,10,PICKED,picked for inspection
3,17320,206,116,10,ACCEPTED,accepted for execution
3,23323,222,284,10,PICKED,picked for inspection
3,23323,222,284,10,ACCEPTED,accepted for execution
4,21,240,48,1,PICKED,picked for inspection
4,21,240,48,1,ACCEPTED,accepted for execution
4,400,241,136,3,PICKED,picked for inspection
4,400,241,136,3,ACCEPTED,accepted for execution
4,1902,245,358,3,PICKED,picked for inspection
4,1902,245,358,3,ACCEPTED,accepted for execution
4,3404,249,389,3,PICKED,picked for inspection
