sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,1.8012462676879137,74,41,39
2,1.9300676648430752,143,74,6
3,2.0247345956003064,148,73,7
4,2.049040366095212,160,78,2
5,2.0346514879169164,163,80,0
6,2.1443031680636455,161,75,5
7,2.189875604699378,169,77,3
8,3.1007936130779834,174,56,24
9,3.332553788587465,247,74,6
10,3.5233449728211963,261,74,6
11,3.666035950804163,279,76,4
12,3.4471116145334144,211,61,19
