sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,1.7896100354513227,70,39,41
2,1.9306930693069309,143,74,6
3,1.9337714863498483,153,79,1
4,1.9570928196147108,149,76,4
5,2.160567409703183,145,67,13
6,2.1229991575400167,168,79,1
7,2.3443568971257354,169,72,8
8,2.856148396871545,186,65,15
9,3.271190365910144,226,69,11
10,3.4466408928441172,252,73,7
11,3.5270929146927625,272,77,3
12,3.4669760414418302,257,74,6
