sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,4,0,226,4,PICKED,picked for inspection
1,4,0,226,4,ACCEPTED,accepted for execution
1,2257,6,265,6,PICKED,picked for inspection
1,2257,6,265,6,ACCEPTED,accepted for execution
1,5636,15,280,3,PICKED,picked for inspection
1,5636,15,280,3,ACCEPTED,accepted for execution
1,7142,19,249,9,PICKED,picked for inspection
1,7142,19,249,9,ACCEPTED,accepted for execution
2,0,80,121,9,PICKED,picked for inspection
2,0,80,121,9,ACCEPTED,accepted for execution
2,5257,94,158,10,PICKED,picked for inspection
2,5257,94,158,10,ACCEPTED,accepted for execution
3,1,160,313,5,PICKED,picked for inspection
3,1,160,313,5,ACCEPTED,accepted for execution
3,3007,168,134,3,PICKED,picked for inspection
3,3007,168,134,3,ACCEPTED,accepted for execution
3,4511,172,323,4,PICKED,picked for inspection
3,4511,172,323,4,ACCEPTED,accepted for execution
4,20,240,64,5,PICKED,picked for inspection
4,20,240,64,5,ACCEPTED,accepted for execution
4,3022,248,142,9,PICKED,picked for inspection
4,3022,248,142,9,ACCEPTED,accepted for execution
5,9,320,192,6,PICKED,picked for inspection
5,9,320,192,6,ACCEPTED,accepted for execution
5,3389,329,21,5,PICKED,picked for inspection
5,3389,329,21,5,ACCEPTED,accepted for execution
5,6393,337,190,5,PICKED,picked for inspection
5,6393,337,190,5,ACCEPTED,accepted for execution
5,9398,345,173,3,PICKED,picked for inspection
5,9398,345,173,3,ACCEPTED,accepted for execution
5,10902,349,117,1,PICKED,picked for inspection
5,10902,349,117,1,ACCEPTED,accepted for execution
6,10,400,169,5,PICKED,picked for inspection
6,10,400,169,5,ACCEPTED,accepted for execution
6,3013,408,242,7,PICKED,picked for inspection
6,3013,408,242,7,ACCEPTED,accepted for execution
6,7142,419,315,3,PICKED,picked for inspection
6,7142,419,315,3,ACCEPTED,accepted for execution
6,8646,423,94,8,PICKED,picked for inspection
6,8646,423,94,8,ACCEPTED,accepted for execution
7,0,480,400,1,PICKED,picked for inspection
7,0,480,400,1,ACCEPTED,accepted for execution
7,383,481,66,10,PICKED,picked for inspection
7,383,481,66,10,ACCEPTED,accepted for execution
7,6387,497,179,4,PICKED,picked for inspection
7,6387,497,179,4,ACCEPTED,accepted for execution
8,18,560,297,8,PICKED,picked for inspection
8,18,560,297,8,ACCEPTED,accepted for execution
8,4521,572,391,2,PICKED,picked for inspection
8,4521,572,391,2,ACCEPTED,accepted for execution
8,5649,575,36,3,PICKED,picked for inspection
8,5649,575,36,3,ACCEPTED,accepted for execution
8,7153,579,136,3,PICKED,picked for inspection
8,7153,579,136,3,ACCEPTED,accepted for execution
8,8657,583,289,2,PICKED,picked for inspection
8,8657,583,289,2,ACCEPTED,accepted for execution
8,9785,586,307,3,PICKED,picked for inspection
8,9785,586,307,3,ACCEPTED,accepted for execution
8,11288,590,125,3,PICKED,picked for inspection
8,11288,590,125,3,ACCEPTED,accepted for execution
8,12790,594,380,9,PICKED,picked for inspection
8,12790,594,380,9,ACCEPTED,accepted for execution
9,26,640,394,3,PICKED,picked for inspection
9,26,640,394,3,ACCEPTED,accepted for execution
9,1530,644,39,5,PICKED,picked for inspection
9,1530,644,39,5,ACCEPTED,accepted for execution
9,4533,652,279,8,PICKED,picked for inspection
9,4533,652,279,8,ACCEPTED,accepted for execution
9,9038,664,310,4,PICKED,picked for inspection
9,9038,664,310,4,ACCEPTED,accepted for execution
9,11292,670,342,1,PICKED,picked for inspection
