sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,13,0,253,9,PICKED,picked for inspection
1,13,0,253,9,ACCEPTED,accepted for execution
2,14,80,30,7,PICKED,picked for inspection
2,14,80,30,7,ACCEPTED,accepted for execution
2,6766,98,324,1,PICKED,picked for inspection
2,6766,98,324,1,ACCEPTED,accepted for execution
3,11,160,138,3,PICKED,picked for inspection
3,11,160,138,3,ACCEPTED,accepted for execution
3,3765,170,35,2,PICKED,picked for inspection
3,3765,170,35,2,ACCEPTED,accepted for execution
3,5643,175,236,5,PICKED,picked for inspection
3,5643,175,236,5,ACCEPTED,accepted for execution
3,10527,188,110,6,PICKED,picked for inspection
3,10527,188,110,6,ACCEPTED,accepted for execution
4,22,240,291,4,PICKED,picked for inspection
4,22,240,291,4,ACCEPTED,accepted for execution
4,4907,253,168,6,PICKED,picked for inspection
4,4907,253,168,6,ACCEPTED,accepted for execution
4,10909,269,346,8,PICKED,picked for inspection
4,10909,269,346,8,ACCEPTED,accepted for execution
5,0,320,120,6,PICKED,picked for inspection
5,0,320,120,6,ACCEPTED,accepted for execution
5,7510,340,119,5,PICKED,picked for inspection
5,7510,340,119,5,ACCEPTED,accepted for execution
6,12,400,186,7,PICKED,picked for inspection
6,12,400,186,7,ACCEPTED,accepted for execution
6,6767,418,193,4,PICKED,picked for inspection
6,6767,418,193,4,ACCEPTED,accepted for execution
6,9770,426,1,8,PICKED,picked for inspection
6,9770,426,1,8,ACCEPTED,accepted for execution
7,17,480,189,6,PICKED,picked for inspection
7,17,480,189,6,ACCEPTED,accepted for execution
7,4895,493,389,3,PICKED,picked for inspection
7,4895,493,389,3,ACCEPTED,accepted for execution
7,7149,499,127,2,PICKED,picked for inspection
7,7149,499,127,2,ACCEPTED,accepted for execution
7,8651,503,177,5,PICKED,picked for inspection
7,8651,503,177,5,ACCEPTED,accepted for execution
7,12403,513,24,1,PICKED,picked for inspection
7,12403,513,24,1,ACCEPTED,accepted for execution
7,13157,515,206,4,PICKED,picked for inspection
7,13157,515,206,4,ACCEPTED,accepted for execution
7,16910,525,95,2,PICKED,picked for inspection
7,16910,525,95,2,ACCEPTED,accepted for execution
7,18791,530,23,10,PICKED,picked for inspection
7,18791,530,23,10,ACCEPTED,accepted for execution
8,12,560,115,10,PICKED,picked for inspection
8,12,560,115,10,ACCEPTED,accepted for execution
8,7899,581,12,5,PICKED,picked for inspection
8,7899,581,12,5,ACCEPTED,accepted for execution
8,12777,594,384,1,PICKED,picked for inspection
8,12777,594,384,1,ACCEPTED,accepted for execution
8,13530,596,395,3,PICKED,picked for inspection
8,13530,596,395,3,ACCEPTED,accepted for execution
8,16534,604,381,3,PICKED,picked for inspection
8,16534,604,381,3,ACCEPTED,accepted for execution
8,19537,612,362,10,PICKED,picked for inspection
8,19537,612,362,10,ACCEPTED,accepted for execution
9,16,640,238,3,PICKED,picked for inspection
9,16,640,238,3,ACCEPTED,accepted for execution
9,2268,646,45,9,PICKED,picked for inspection
9,2268,646,45,9,ACCEPTED,accepted for execution
9,11270,670,267,1,PICKED,picked for inspection
9,11270,670,267,1,ACCEPTED,accepted for execution
9,12027,672,191,8,PICKED,picked for inspection
9,12027,672,191,8,ACCEPTED,accepted for execution
9,19905,693,229,10,PICKED,picked for inspection
9,19905,693,229,10,ACCEPTED,accepted for execution
10,12,720,376,8,PICKED,picked for inspection
10,12,720,376,8,ACCEPTED,accepted for execution
10,6391,737,241,4,PICKED,picked for inspection
10,6391,737,241,4,ACCEPTED,accepted for execution
10,9395,745,373,5,PICKED,picked for inspection
10,9395,745,373,5,ACCEPTED,accepted for execution
10,12398,753,146,6,PICKED,picked for inspection
10,12398,753,146,6,ACCEPTED,accepted for execution
10,15778,762,205,9,PICKED,picked for inspection
10,15778,762,205,9,ACCEPTED,accepted for execution
11,20,800,290,9,PICKED,picked for inspection
11,20,800,290,9,ACCEPTED,accepted for execution
11,6030,816,112,6,PICKED,picked for inspection
11,6030,816,112,6,ACCEPTED,accepted for execution
11,10158,827,163,7,PICKED,picked for inspection
11,10158,827,163,7,ACCEPTED,accepted for execution
11,15411,841,237,3,PICKED,picked for inspection
11,15411,841,237,3,ACCEPTED,accepted for execution
11,16915,845,245,6,PICKED,picked for inspection
11,16915,845,245,6,ACCEPTED,accepted for execution
12,21,880,313,5,PICKED,picked for inspection
12,21,880,313,5,ACCEPTED,accepted for execution
12,3023,888,135,10,PICKED,picked for inspection
12,3023,888,135,10,ACCEPTED,accepted for execution
12,9026,904,307,3,PICKED,picked for inspection
12,9026,904,307,3,ACCEPTED,accepted for execution
12,10529,908,4,3,PICKED,picked for inspection
12,10529,908,4,3,ACCEPTED,accepted for execution
12,12032,912,166,7,PICKED,picked for inspection
12,12032,912,166,7,ACCEPTED,accepted for execution
12,16161,923,37,6,PICKED,picked for inspection
12,16161,923,37,6,ACCEPTED,accepted for execution
12,19537,932,125,3,PICKED,picked for inspection
12,19537,932,125,3,ACCEPTED,accepted for execution
12,21042,936,36,3,PICKED,picked for inspection
12,21042,936,36,3,ACCEPTED,accepted for execution
12,22546,940,249,9,PICKED,picked for inspection
12,22546,940,249,9,ACCEPTED,accepted for execution
13,0,960,247,7,PICKED,picked for inspection
13,0,960,247,7,ACCEPTED,accepted for execution
13,4134,971,300,3,PICKED,picked for inspection
13,4134,971,300,3,ACCEPTED,accepted for execution
13,5639,975,31,2,PICKED,picked for inspection
13,5639,975,31,2,ACCEPTED,accepted for execution
13,6766,978,314,1,PICKED,picked for inspection
13,6766,978,314,1,ACCEPTED,accepted for execution
13,7143,979,347,5,PICKED,picked for inspection
13,7143,979,347,5,ACCEPTED,accepted for execution
13,10145,987,254,2,PICKED,picked for inspection
13,10145,987,254,2,ACCEPTED,accepted for execution
13,11273,990,65,4,PICKED,picked for inspection
13,11273,990,65,4,ACCEPTED,accepted for execution
13,13525,996,50,9,PICKED,picked for inspection
13,13525,996,50,9,ACCEPTED,accepted for execution
13,18778,1010,357,9,PICKED,picked for inspection
13,18778,1010,357,9,ACCEPTED,accepted for execution
13,24030,1024,203,6,PICKED,picked for inspection
13,24030,1024,203,6,ACCEPTED,accepted for execution
14,16,1040,283,2,PICKED,picked for inspection
14,16,1040,283,2,ACCEPTED,accepted for execution
14,1144,1043,89,2,PICKED,picked for inspection
14,1144,1043,89,2,ACCEPTED,accepted for execution
14,2271,1046,207,7,PICKED,picked for inspection
14,2271,1046,207,7,ACCEPTED,accepted for execution
