sep=,
ModelTime, BackEnd, FrontEnd, Design
0,0.1,0.1,0.1
20,0.1,0.1,0.1
40,0.85,0.1,0.85
60,0.85,0.1,0.85
80,0.85,0.1,0.85
100,0.85,0.1,0.85
120,0.85,0.1,0.85
140,2.05,0.1,2.1999999999999997
160,2.1999999999999997,0.25,2.3499999999999996
180,2.1999999999999997,0.25,2.3499999999999996
200,2.1999999999999997,1.0,2.3499999999999996
220,2.1999999999999997,1.0,2.3499999999999996
240,2.1999999999999997,1.0,2.3499999999999996
260,2.1999999999999997,1.0,2.3499999999999996
280,2.1999999999999997,1.75,2.3499999999999996
300,2.1999999999999997,1.75,2.3499999999999996
320,2.1999999999999997,1.75,2.3499999999999996
340,2.1999999999999997,1.75,2.3499999999999996
360,2.1999999999999997,1.75,2.3499999999999996
380,2.1999999999999997,1.75,2.3499999999999996
400,2.1999999999999997,1.75,2.3499999999999996
420,2.1999999999999997,1.75,2.3499999999999996
440,2.1999999999999997,1.75,2.3499999999999996
460,2.1999999999999997,1.75,2.3499999999999996
480,2.1999999999999997,1.75,2.3499999999999996
500,2.1999999999999997,1.75,2.3499999999999996
520,2.9499999999999997,1.75,2.3499999999999996
540,2.9499999999999997,1.75,2.3499999999999996
560,2.9499999999999997,1.75,2.3499999999999996
580,2.9499999999999997,1.75,2.3499999999999996
600,2.9499999999999997,1.75,2.3499999999999996
620,2.9499999999999997,1.75,2.3499999999999996
640,2.9499999999999997,1.75,2.3499999999999996
660,2.9499999999999997,1.75,2.3499999999999996
680,4.0,1.75,2.3499999999999996
700,4.0,1.75,2.3499999999999996
720,4.0,1.75,2.3499999999999996
740,4.0,1.75,2.3499999999999996
760,4.0,1.75,2.3499999999999996
780,4.0,1.75,2.3499999999999996
800,4.0,1.75,2.3499999999999996
820,4.0,1.75,2.3499999999999996
840,4.0,1.75,2.3499999999999996
860,4.0,1.75,2.3499999999999996
880,4.0,1.75,2.3499999999999996
900,4.0,1.75,2.3499999999999996
920,4.0,2.5,3.0999999999999996
940,4.0,2.5,3.0999999999999996
960,4.0,2.5,3.0999999999999996
980,4.0,2.5,3.0999999999999996
1000,4.0,2.5,3.0999999999999996
1020,4.0,2.5,3.0999999999999996
1040,5.5,4.0,3.0999999999999996
1060,5.5,4.0,3.0999999999999996
1080,7.0,5.5,4.6
1100,7.0,7.3,4.6
1120,7.0,7.3,4.6
1140,7.0,7.3,4.6
1160,7.0,7.3,4.6
1180,7.0,7.3,4.6
1200,7.0,7.3,4.6
1220,8.799999999999999,8.65,5.949999999999999
1240,8.799999999999999,9.1,5.949999999999999
1260,8.799999999999999,9.1,5.949999999999999
1280,8.799999999999999,9.1,5.949999999999999
1300,10.299999999999999,10.6,7.449999999999999
1320,10.299999999999999,10.6,8.649999999999999
1340,10.299999999999999,10.6,10.149999999999999
1360,10.749999999999998,11.649999999999999,11.199999999999998
1380,11.799999999999999,12.7,11.199999999999998
1400,11.799999999999999,12.7,12.249999999999998
1420,12.249999999999998,12.7,12.249999999999998
1440,12.249999999999998,13.75,13.299999999999999
1460,12.249999999999998,14.65,14.2
1480,13.299999999999997,14.65,14.649999999999999
1500,13.299999999999997,15.55,14.649999999999999
1520,14.049999999999997,16.3,15.099999999999998
1540,14.049999999999997,17.5,16.299999999999997
1560,14.949999999999998,17.5,16.299999999999997
1580,14.949999999999998,17.5,17.799999999999997
1600,15.999999999999998,18.55,18.849999999999998
1620,16.449999999999996,18.55,19.299999999999997
1640,16.449999999999996,18.55,20.199999999999996
1660,16.449999999999996,18.55,20.199999999999996
1680,16.449999999999996,18.55,20.199999999999996
1700,17.949999999999996,21.55,23.199999999999996
1720,17.949999999999996,22.150000000000002,24.849999999999998
1740,17.949999999999996,22.150000000000002,27.099999999999994
1760,19.449999999999996,23.650000000000002,28.599999999999994
1780,19.599999999999994,25.15,29.949999999999992
1800,21.249999999999996,26.8,29.949999999999992
1820,22.599999999999998,28.150000000000002,29.949999999999992
1840,24.099999999999998,29.650000000000002,30.0
1860,26.199999999999996,30.0,30.0
1880,26.199999999999996,30.0,30.0
1900,26.199999999999996,30.0,30.0
1920,26.199999999999996,30.0,30.0
1940,26.199999999999996,30.0,30.0
1960,26.199999999999996,30.0,30.0
1980,26.199999999999996,30.0,30.0
2000,26.199999999999996,30.0,30.0
