sep=,
ModelTime, BackEnd, FrontEnd, Design
0,0.1,0.1,0.1
20,0.5499999999999999,0.1,0.5499999999999999
40,0.5499999999999999,0.1,0.5499999999999999
60,0.5499999999999999,0.1,0.5499999999999999
80,0.7,0.25,1.6
100,0.7,0.25,1.6
120,1.2999999999999998,0.25,1.6
140,1.2999999999999998,0.25,1.6
160,1.2999999999999998,0.25,2.35
180,1.2999999999999998,0.25,2.35
200,2.3499999999999996,1.3,3.4000000000000004
220,2.3499999999999996,1.3,3.4000000000000004
240,2.3499999999999996,1.3,3.4000000000000004
260,2.9499999999999997,1.3,3.4000000000000004
280,2.9499999999999997,1.3,3.4000000000000004
300,2.9499999999999997,1.3,4.0
320,3.2499999999999996,1.6,4.0
340,3.2499999999999996,1.6,4.0
360,3.2499999999999996,1.6,4.6
380,3.6999999999999993,1.6,4.6
400,3.6999999999999993,1.6,4.6
420,3.6999999999999993,1.6,4.6
440,3.6999999999999993,2.5,5.5
460,3.6999999999999993,2.5,5.5
480,3.6999999999999993,2.5,5.5
500,3.6999999999999993,2.5,5.5
520,4.449999999999999,2.5,5.5
540,4.449999999999999,2.5,5.5
560,4.449999999999999,2.5,5.5
580,4.449999999999999,3.55,6.55
600,4.449999999999999,3.55,6.55
620,4.449999999999999,3.55,6.55
640,4.449999999999999,3.55,7.0
660,4.449999999999999,3.55,7.0
680,4.449999999999999,3.55,7.0
700,4.449999999999999,3.55,7.0
720,4.449999999999999,3.55,7.0
740,4.449999999999999,3.55,7.0
760,4.449999999999999,3.55,7.0
780,4.449999999999999,3.55,7.0
800,4.449999999999999,3.55,7.15
820,4.449999999999999,3.55,8.65
840,4.449999999999999,3.55,8.65
860,4.449999999999999,3.55,8.65
880,4.449999999999999,3.55,8.65
900,5.949999999999999,3.55,9.4
920,6.699999999999999,3.55,9.4
940,6.699999999999999,3.55,9.4
960,7.449999999999999,3.55,9.85
980,7.449999999999999,3.55,11.049999999999999
1000,7.449999999999999,3.55,11.799999999999999
1020,7.449999999999999,3.55,11.799999999999999
1040,7.449999999999999,3.55,11.799999999999999
1060,7.449999999999999,3.55,11.799999999999999
1080,7.449999999999999,3.55,11.799999999999999
1100,7.449999999999999,3.55,11.799999999999999
1120,7.449999999999999,3.55,11.799999999999999
1140,8.95,5.05,13.299999999999999
1160,8.95,5.05,14.049999999999999
1180,8.95,5.05,14.049999999999999
1200,9.85,5.949999999999999,14.95
1220,10.299999999999999,6.3999999999999995,15.7
1240,10.299999999999999,6.85,15.7
1260,10.299999999999999,6.85,15.7
1280,10.299999999999999,7.449999999999999,16.3
1300,11.2,8.35,16.3
1320,12.399999999999999,8.35,16.3
1340,12.399999999999999,8.35,17.650000000000002
1360,12.549999999999999,8.5,17.8
1380,13.6,10.3,18.55
1400,14.65,11.05,18.55
1420,15.85,11.05,18.55
1440,15.85,11.05,18.55
1460,17.5,11.05,20.2
1480,17.5,12.55,21.7
1500,17.8,13.3,21.7
1520,18.85,14.350000000000001,22.75
1540,20.200000000000003,14.350000000000001,24.1
1560,21.250000000000004,14.350000000000001,24.1
1580,22.750000000000004,14.350000000000001,24.1
1600,23.950000000000003,15.55,25.3
1620,26.050000000000004,15.55,26.650000000000002
1640,26.050000000000004,15.55,28.0
1660,26.050000000000004,15.55,28.0
1680,27.550000000000004,17.05,29.5
1700,28.900000000000006,17.35,30.0
1720,29.950000000000006,17.35,30.0
1740,30.0,18.55,30.0
1760,30.0,20.05,30.0
1780,30.0,20.95,30.0
1800,30.0,23.2,30.0
1820,30.0,24.849999999999998,30.0
1840,30.0,25.9,30.0
1860,30.0,27.4,30.0
1880,30.0,28.75,30.0
1900,30.0,28.75,30.0
1920,30.0,28.75,30.0
1940,30.0,28.75,30.0
1960,30.0,28.75,30.0
1980,30.0,28.75,30.0
2000,30.0,28.75,30.0
