sep=,
ModelTime, BackEnd, FrontEnd, Design
0,1.3,0.1,1.3
20,1.3,0.1,1.3
40,1.3,0.1,1.3
60,1.3,0.1,1.3
80,1.3,0.4,1.3
100,1.3,0.4,1.3
120,1.3,0.4,1.3
140,1.3,0.4,1.3
160,1.3,0.7,1.3
180,1.3,0.7,1.3
200,1.3,0.7,1.3
220,1.3,0.7,1.3
240,1.3,0.7,1.3
260,1.3,0.7,1.3
280,1.3,0.7,1.3
300,2.65,2.05,1.3
320,2.9499999999999997,2.3499999999999996,1.3
340,2.9499999999999997,2.3499999999999996,1.3
360,2.9499999999999997,2.3499999999999996,1.3
380,2.9499999999999997,2.3499999999999996,1.3
400,4.1499999999999995,2.3499999999999996,1.3
420,4.1499999999999995,2.3499999999999996,1.3
440,5.049999999999999,3.2499999999999996,2.2
460,5.799999999999999,3.2499999999999996,2.95
480,5.799999999999999,3.2499999999999996,2.95
500,5.799999999999999,3.2499999999999996,2.95
520,5.799999999999999,3.2499999999999996,2.95
540,5.799999999999999,3.2499999999999996,2.95
560,5.799999999999999,3.2499999999999996,2.95
580,7.149999999999999,3.2499999999999996,4.3
600,7.149999999999999,3.2499999999999996,4.3
620,7.149999999999999,3.2499999999999996,4.3
640,7.149999999999999,3.2499999999999996,4.3
660,7.149999999999999,3.2499999999999996,4.3
680,8.499999999999998,4.6,5.6499999999999995
700,8.499999999999998,4.6,5.6499999999999995
720,8.499999999999998,4.6,5.6499999999999995
740,8.499999999999998,4.6,5.6499999999999995
760,8.499999999999998,4.6,5.6499999999999995
780,8.499999999999998,4.6,5.6499999999999995
800,8.499999999999998,4.6,5.6499999999999995
820,8.499999999999998,4.6,5.6499999999999995
840,8.499999999999998,4.6,5.6499999999999995
860,8.499999999999998,4.6,5.6499999999999995
880,9.549999999999999,4.6,6.699999999999999
900,9.549999999999999,4.6,6.699999999999999
920,9.549999999999999,6.1,8.2
940,9.549999999999999,6.1,8.2
960,10.299999999999999,6.85,8.95
980,10.299999999999999,7.8999999999999995,8.95
1000,10.299999999999999,7.8999999999999995,10.299999999999999
1020,10.299999999999999,7.8999999999999995,10.299999999999999
1040,10.299999999999999,7.8999999999999995,10.299999999999999
1060,10.299999999999999,7.8999999999999995,10.299999999999999
1080,10.299999999999999,7.8999999999999995,10.299999999999999
1100,10.299999999999999,7.8999999999999995,10.299999999999999
1120,10.6,8.2,10.9
1140,10.6,8.799999999999999,10.9
1160,10.6,10.299999999999999,10.9
1180,10.6,10.299999999999999,10.9
1200,10.6,10.6,11.200000000000001
1220,12.55,11.5,11.200000000000001
1240,12.55,11.5,11.200000000000001
1260,12.55,11.5,11.200000000000001
1280,13.0,12.1,12.25
1300,13.0,12.1,13.45
1320,13.0,12.1,13.45
1340,13.0,13.45,13.45
1360,14.05,14.5,13.45
1380,14.05,15.55,14.5
1400,15.100000000000001,15.55,14.5
1420,15.100000000000001,16.900000000000002,14.5
1440,15.850000000000001,17.200000000000003,15.55
1460,15.850000000000001,17.950000000000003,16.3
1480,17.5,18.85,16.3
1500,17.5,18.85,16.3
1520,17.5,18.85,16.3
1540,17.5,18.85,16.3
1560,17.5,18.85,16.3
1580,17.5,18.85,16.3
1600,17.5,19.150000000000002,16.6
1620,17.5,21.1,17.650000000000002
1640,17.5,22.450000000000003,17.650000000000002
1660,17.5,22.450000000000003,17.650000000000002
1680,18.85,23.800000000000004,19.000000000000004
1700,18.85,25.150000000000006,20.350000000000005
1720,18.85,26.350000000000005,22.450000000000003
1740,18.85,27.100000000000005,22.750000000000004
1760,20.35,28.600000000000005,24.250000000000004
1780,22.3,29.050000000000004,25.750000000000004
1800,23.5,30.0,25.750000000000004
1820,23.5,30.0,27.250000000000004
1840,25.0,30.0,28.750000000000004
1860,27.099999999999998,30.0,30.0
1880,27.099999999999998,30.0,30.0
1900,27.099999999999998,30.0,30.0
1920,27.099999999999998,30.0,30.0
1940,27.099999999999998,30.0,30.0
1960,27.099999999999998,30.0,30.0
1980,27.099999999999998,30.0,30.0
2000,27.099999999999998,30.0,30.0
