sep=,
ModelTime, BackEnd, FrontEnd, Design
0,0.1,0.4,0.4
20,0.1,0.4,0.4
40,0.1,0.4,0.4
60,0.1,0.4,1.2999999999999998
80,0.4,0.4,1.2999999999999998
100,0.4,0.4,1.2999999999999998
120,0.4,0.4,1.2999999999999998
140,0.4,0.4,1.2999999999999998
160,0.4,1.9,2.8
180,0.85,2.3499999999999996,2.8
200,0.85,2.3499999999999996,2.8
220,0.85,2.3499999999999996,2.8
240,0.85,2.3499999999999996,2.8
260,0.85,2.9499999999999997,2.8
280,0.85,2.9499999999999997,2.8
300,0.85,2.9499999999999997,2.8
320,0.85,2.9499999999999997,3.6999999999999997
340,0.85,2.9499999999999997,3.6999999999999997
360,0.85,2.9499999999999997,3.6999999999999997
380,2.05,4.1499999999999995,4.8999999999999995
400,2.05,4.1499999999999995,4.8999999999999995
420,2.05,4.1499999999999995,4.8999999999999995
440,2.05,4.1499999999999995,4.8999999999999995
460,2.05,4.1499999999999995,4.8999999999999995
480,2.1999999999999997,4.1499999999999995,4.8999999999999995
500,2.1999999999999997,4.1499999999999995,4.8999999999999995
520,2.1999999999999997,5.049999999999999,4.8999999999999995
540,2.1999999999999997,5.049999999999999,4.8999999999999995
560,2.1999999999999997,5.049999999999999,4.8999999999999995
580,2.8,5.049999999999999,4.8999999999999995
600,2.8,5.049999999999999,4.8999999999999995
620,2.8,5.049999999999999,4.8999999999999995
640,2.8,5.049999999999999,4.8999999999999995
660,4.1499999999999995,6.399999999999999,4.8999999999999995
680,4.449999999999999,6.399999999999999,4.8999999999999995
700,4.449999999999999,6.399999999999999,4.8999999999999995
720,4.6,6.549999999999999,5.05
740,4.6,7.449999999999999,5.949999999999999
760,5.949999999999999,7.449999999999999,7.299999999999999
780,5.949999999999999,7.449999999999999,7.299999999999999
800,5.949999999999999,7.449999999999999,7.299999999999999
820,5.949999999999999,7.449999999999999,8.649999999999999
840,5.949999999999999,7.449999999999999,8.649999999999999
860,5.949999999999999,7.449999999999999,8.649999999999999
880,6.999999999999999,7.449999999999999,9.7
900,6.999999999999999,7.6,9.7
920,6.999999999999999,9.1,9.7
940,6.999999999999999,9.1,9.7
960,6.999999999999999,10.0,10.6
980,6.999999999999999,10.6,10.6
1000,6.999999999999999,10.6,12.1
1020,6.999999999999999,10.6,12.1
1040,6.999999999999999,10.6,12.1
1060,6.999999999999999,10.6,12.1
1080,6.999999999999999,10.6,12.1
1100,6.999999999999999,10.6,12.1
1120,7.899999999999999,11.65,13.0
1140,7.899999999999999,12.55,13.0
1160,7.899999999999999,12.55,13.9
1180,7.899999999999999,12.55,13.9
1200,8.049999999999999,12.700000000000001,13.9
1220,9.1,13.750000000000002,13.9
1240,10.6,13.750000000000002,15.4
1260,10.6,13.750000000000002,15.4
1280,11.049999999999999,14.200000000000001,15.85
1300,11.049999999999999,15.700000000000001,17.35
1320,11.499999999999998,15.700000000000001,18.25
1340,11.499999999999998,15.700000000000001,18.25
1360,12.399999999999999,16.6,19.15
1380,12.999999999999998,16.6,19.75
1400,12.999999999999998,18.1,21.7
1420,12.999999999999998,18.55,21.7
1440,13.149999999999999,19.150000000000002,22.45
1460,14.95,19.150000000000002,24.249999999999996
1480,14.95,19.150000000000002,25.449999999999996
1500,15.399999999999999,20.500000000000004,25.449999999999996
1520,15.999999999999998,22.150000000000006,27.099999999999998
1540,15.999999999999998,22.900000000000006,27.849999999999998
1560,16.45,23.800000000000004,29.349999999999998
1580,16.45,23.800000000000004,29.349999999999998
1600,17.2,24.550000000000004,30.0
1620,17.2,27.100000000000005,30.0
1640,17.2,27.100000000000005,30.0
1660,17.2,27.100000000000005,30.0
1680,18.699999999999996,28.6,30.0
1700,19.9,29.950000000000003,30.0
1720,22.0,29.950000000000003,30.0
1740,23.35,29.950000000000003,30.0
1760,25.15,30.0,30.0
1780,27.099999999999998,30.0,30.0
1800,29.049999999999997,30.0,30.0
1820,29.049999999999997,30.0,30.0
1840,30.0,30.0,30.0
1860,30.0,30.0,30.0
1880,30.0,30.0,30.0
1900,30.0,30.0,30.0
1920,30.0,30.0,30.0
1940,30.0,30.0,30.0
1960,30.0,30.0,30.0
1980,30.0,30.0,30.0
2000,30.0,30.0,30.0
