sep=,
sprint,systemTime,modelTime,taskID,storyPoints,start/end,BackEnd Exp,FrontEnd Exp,Design Exp
1,13,0,237,3,start,21.0,21.0,21.0
1,1513,4,237,3,end,21.45,21.0,21.0
1,1517,4,265,6,start,21.45,21.0,21.0
1,4893,13,265,6,end,21.45,21.9,21.0
1,4895,13,303,10,start,21.45,21.9,21.0
1,10895,29,303,10,end,21.45,21.9,22.5
2,21,80,134,3,start,21.45,21.9,22.5
2,1522,84,134,3,end,21.9,22.349999999999998,22.5
2,1523,84,28,6,start,21.9,22.349999999999998,22.5
2,4899,93,28,6,end,22.799999999999997,23.249999999999996,22.5
2,4901,93,340,10,start,22.799999999999997,23.249999999999996,22.5
2,10901,109,340,10,end,22.799999999999997,23.249999999999996,24.0
2,10905,109,118,2,start,22.799999999999997,23.249999999999996,24.0
2,12030,112,118,2,end,23.099999999999998,23.549999999999997,24.0
2,12033,112,135,10,start,23.099999999999998,23.549999999999997,24.0
2,18034,128,135,10,end,24.599999999999998,23.549999999999997,25.5
3,13,160,18,1,start,24.599999999999998,23.549999999999997,25.5
3,388,161,18,1,end,24.749999999999996,23.699999999999996,25.65
3,391,161,323,4,start,24.749999999999996,23.699999999999996,25.65
3,2641,167,323,4,end,25.349999999999998,24.299999999999997,25.65
3,2643,167,64,5,start,25.349999999999998,24.299999999999997,25.65
3,5643,175,64,5,end,26.099999999999998,24.299999999999997,26.4
3,5648,175,102,9,start,26.099999999999998,24.299999999999997,26.4
3,10898,189,102,9,end,26.099999999999998,24.299999999999997,27.75
3,10901,189,362,10,start,26.099999999999998,24.299999999999997,27.75
3,16901,205,362,10,end,26.099999999999998,24.299999999999997,29.25
4,10,240,117,1,start,26.099999999999998,24.299999999999997,29.25
4,385,241,117,1,end,26.099999999999998,24.449999999999996,29.25
4,388,241,21,5,start,26.099999999999998,24.449999999999996,29.25
4,3389,249,21,5,end,26.099999999999998,25.199999999999996,29.25
4,3391,249,245,6,start,26.099999999999998,25.199999999999996,29.25
4,6766,258,245,6,end,26.099999999999998,25.199999999999996,30.0
4,6769,258,82,10,start,26.099999999999998,25.199999999999996,30.0
4,12769,274,82,10,end,26.099999999999998,25.199999999999996,30.0
4,12772,274,344,10,start,26.099999999999998,25.199999999999996,30.0
4,18772,290,344,10,end,27.599999999999998,25.199999999999996,30.0
5,6,320,208,2,start,27.599999999999998,25.199999999999996,30.0
5,1131,323,208,2,end,27.599999999999998,25.199999999999996,30.0
5,1133,323,381,3,start,27.599999999999998,25.199999999999996,30.0
5,2633,327,381,3,end,27.599999999999998,25.199999999999996,30.0
5,2639,327,92,8,start,27.599999999999998,25.199999999999996,30.0
5,7139,339,92,8,end,27.599999999999998,25.199999999999996,30.0
5,7142,339,312,4,start,27.599999999999998,25.199999999999996,30.0
5,9392,345,312,4,end,28.2,25.799999999999997,30.0
5,9395,345,367,8,start,28.2,25.799999999999997,30.0
5,13896,357,367,8,end,28.2,26.999999999999996,30.0
5,13898,357,297,8,start,28.2,26.999999999999996,30.0
5,18399,369,297,8,end,28.2,28.199999999999996,30.0
5,18404,369,66,10,start,28.2,28.199999999999996,30.0
5,24404,385,66,10,end,28.2,29.699999999999996,30.0
6,14,400,273,1,start,28.2,29.699999999999996,30.0
6,389,401,273,1,end,28.2,29.699999999999996,30.0
6,391,401,391,2,start,28.2,29.699999999999996,30.0
6,1517,404,391,2,end,28.2,29.699999999999996,30.0
6,1520,404,159,7,start,28.2,29.699999999999996,30.0
6,5645,415,159,7,end,28.2,29.699999999999996,30.0
6,5649,415,175,4,start,28.2,29.699999999999996,30.0
6,7899,421,175,4,end,28.2,30.0,30.0
6,7902,421,385,7,start,28.2,30.0,30.0
6,12028,432,385,7,end,28.2,30.0,30.0
6,12035,432,145,9,start,28.2,30.0,30.0
6,17286,446,145,9,end,28.2,30.0,30.0
6,17289,446,44,10,start,28.2,30.0,30.0
6,23290,462,44,10,end,28.2,30.0,30.0
7,15,480,305,1,start,28.2,30.0,30.0
7,390,481,305,1,end,28.2,30.0,30.0
7,397,481,310,4,start,28.2,30.0,30.0
7,2647,487,310,4,end,28.2,30.0,30.0
7,2650,487,213,4,start,28.2,30.0,30.0
7,4900,493,213,4,end,28.2,30.0,30.0
7,4904,493,279,8,start,28.2,30.0,30.0
7,9405,505,279,8,end,28.2,30.0,30.0
7,9409,505,357,9,start,28.2,30.0,30.0
7,14659,519,357,9,end,28.2,30.0,30.0
7,14662,519,30,7,start,28.2,30.0,30.0
7,18787,530,30,7,end,29.25,30.0,30.0
8,15,560,350,2,start,29.25,30.0,30.0
8,1140,563,350,2,end,29.25,30.0,30.0
8,1142,563,27,4,start,29.25,30.0,30.0
8,3392,569,27,4,end,29.25,30.0,30.0
8,3394,569,51,6,start,29.25,30.0,30.0
8,6770,578,51,6,end,29.25,30.0,30.0
8,6774,578,333,6,start,29.25,30.0,30.0
8,10149,587,333,6,end,29.25,30.0,30.0
8,10151,587,304,8,start,29.25,30.0,30.0
8,14651,599,304,8,end,29.25,30.0,30.0
8,14654,599,251,8,start,29.25,30.0,30.0
8,19154,611,251,8,end,30.0,30.0,30.0
8,19157,611,212,10,start,30.0,30.0,30.0
8,25158,627,212,10,end,30.0,30.0,30.0
9,23,640,93,3,start,30.0,30.0,30.0
9,1524,644,93,3,end,30.0,30.0,30.0
9,1528,644,281,3,start,30.0,30.0,30.0
9,3028,648,281,3,end,30.0,30.0,30.0
9,3030,648,38,6,start,30.0,30.0,30.0
9,6406,657,38,6,end,30.0,30.0,30.0
9,6408,657,255,7,start,30.0,30.0,30.0
9,10534,668,255,7,end,30.0,30.0,30.0
9,10545,668,166,7,start,30.0,30.0,30.0
9,14670,679,166,7,end,30.0,30.0,30.0
9,14672,679,334,10,start,30.0,30.0,30.0
9,20672,695,334,10,end,30.0,30.0,30.0
9,20674,695,356,10,start,30.0,30.0,30.0
9,26675,711,356,10,end,30.0,30.0,30.0
10,17,720,287,1,start,30.0,30.0,30.0
10,393,721,287,1,end,30.0,30.0,30.0
10,396,721,114,2,start,30.0,30.0,30.0
10,1521,724,114,2,end,30.0,30.0,30.0
10,1523,724,148,4,start,30.0,30.0,30.0
10,3775,730,148,4,end,30.0,30.0,30.0
10,3779,730,177,5,start,30.0,30.0,30.0
10,6779,738,177,5,end,30.0,30.0,30.0
10,6782,738,236,5,start,30.0,30.0,30.0
10,9782,746,236,5,end,30.0,30.0,30.0
