sep=,
sprint,systemTime,modelTime,taskID,storyPoints,start/end,BackEnd Exp,FrontEnd Exp,Design Exp
1,9,0,44,10,start,21.0,21.0,21.0
1,6009,16,44,10,end,21.0,22.5,22.5
2,9,80,96,7,start,21.0,22.5,22.5
2,4134,91,96,7,end,22.05,23.55,23.55
2,4137,91,292,1,start,22.05,23.55,23.55
2,4512,92,292,1,end,22.2,23.7,23.7
2,4516,92,374,7,start,22.2,23.7,23.7
2,8642,103,374,7,end,23.25,24.75,23.7
2,8647,103,271,5,start,23.25,24.75,23.7
2,11647,111,271,5,end,24.0,24.75,24.45
2,11649,111,309,7,start,24.0,24.75,24.45
2,15775,122,309,7,end,24.0,24.75,25.5
2,15781,122,384,1,start,24.0,24.75,25.5
2,16156,123,384,1,end,24.15,24.75,25.5
2,16163,123,289,2,start,24.15,24.75,25.5
2,17288,126,289,2,end,24.45,24.75,25.5
2,17294,126,180,2,start,24.45,24.75,25.5
2,18419,129,180,2,end,24.75,24.75,25.5
2,18426,129,43,4,start,24.75,24.75,25.5
2,20677,135,43,4,end,25.35,24.75,25.5
3,45,160,284,10,start,25.35,24.75,25.5
3,6045,176,284,10,end,26.85,26.25,27.0
3,6048,176,17,10,start,26.85,26.25,27.0
3,12049,192,17,10,end,26.85,27.75,28.5
3,12052,192,142,9,start,26.85,27.75,28.5
3,17303,206,142,9,end,28.200000000000003,27.75,29.85
3,17306,206,66,10,start,28.200000000000003,27.75,29.85
3,23307,222,66,10,end,28.200000000000003,29.25,29.85
4,53,240,291,4,start,28.200000000000003,29.25,29.85
4,2304,246,291,4,end,28.800000000000004,29.85,30.0
4,2320,246,189,6,start,28.800000000000004,29.85,30.0
4,5695,255,189,6,end,29.700000000000003,30.0,30.0
4,5698,255,39,5,start,29.700000000000003,30.0,30.0
4,8699,263,39,5,end,30.0,30.0,30.0
4,8702,263,370,6,start,30.0,30.0,30.0
4,12077,272,370,6,end,30.0,30.0,30.0
4,12084,272,45,9,start,30.0,30.0,30.0
4,17334,286,45,9,end,30.0,30.0,30.0
4,17340,286,341,10,start,30.0,30.0,30.0
4,23341,302,341,10,end,30.0,30.0,30.0
4,23344,302,399,8,start,30.0,30.0,30.0
