sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,5,0,393,10,PICKED,picked for inspection
1,5,0,393,10,ACCEPTED,accepted for execution
1,30007,80,29,1,PICKED,picked for inspection
1,30007,80,29,1,REJECTED,Lisa cannot finish task within the remaining time
1,30007,80,300,3,PICKED,picked for inspection
1,30007,80,300,3,REJECTED,Lisa cannot finish task within the remaining time
1,30007,80,399,8,PICKED,picked for inspection
1,30007,80,399,8,REJECTED,Lisa cannot finish task within the remaining time
1,30007,80,29,1,PICKED,no other tasks could be accepted-trying to break this task
1,30007,80,29,1,REJECTED,could not break this task-Lisa finished for this sprint
2,23,80,29,1,PICKED,picked for inspection
2,23,80,29,1,ACCEPTED,accepted for execution
2,3029,88,399,8,PICKED,picked for inspection
2,3029,88,399,8,ACCEPTED,accepted for execution
3,16,160,232,3,PICKED,picked for inspection
3,16,160,232,3,ACCEPTED,accepted for execution
3,9023,184,228,2,PICKED,picked for inspection
3,9023,184,228,2,ACCEPTED,accepted for execution
3,15027,200,131,3,PICKED,picked for inspection
3,15027,200,131,3,ACCEPTED,accepted for execution
4,4,240,127,2,PICKED,picked for inspection
4,4,240,127,2,ACCEPTED,accepted for execution
4,6007,256,71,5,PICKED,picked for inspection
4,6007,256,71,5,ACCEPTED,accepted for execution
5,0,320,79,2,PICKED,picked for inspection
5,0,320,79,2,ACCEPTED,accepted for execution
5,6002,336,369,6,PICKED,picked for inspection
5,6002,336,369,6,ACCEPTED,accepted for execution
6,0,400,81,5,PICKED,picked for inspection
6,0,400,81,5,ACCEPTED,accepted for execution
7,8,480,80,10,PICKED,picked for inspection
7,8,480,80,10,ACCEPTED,accepted for execution
8,8,560,31,2,PICKED,picked for inspection
8,8,560,31,2,ACCEPTED,accepted for execution
8,1886,565,173,3,PICKED,picked for inspection
8,1886,565,173,3,ACCEPTED,accepted for execution
9,4,640,293,5,PICKED,picked for inspection
9,4,640,293,5,ACCEPTED,accepted for execution
10,7,720,388,1,PICKED,picked for inspection
10,7,720,388,1,ACCEPTED,accepted for execution
11,30030,880,1,8,PICKED,picked for inspection
11,0,800,1,8,REJECTED,Lisa cannot finish task within the remaining time
11,0,800,218,1,PICKED,picked for inspection
11,0,800,218,1,ACCEPTED,accepted for execution
11,0,800,218,1,ACCEPTED,accepted for execution
12,14,880,378,8,PICKED,picked for inspection
12,14,880,378,8,ACCEPTED,accepted for execution
13,39,960,142,9,PICKED,picked for inspection
13,39,960,142,9,ACCEPTED,accepted for execution
13,9049,984,3,7,PICKED,picked for inspection
13,9049,984,3,7,ACCEPTED,accepted for execution
13,15802,1002,145,9,PICKED,picked for inspection
13,15802,1002,145,9,ACCEPTED,accepted for execution
14,22,1040,67,2,PICKED,picked for inspection
14,22,1040,67,2,ACCEPTED,accepted for execution
14,1906,1045,318,6,PICKED,picked for inspection
14,1906,1045,318,6,ACCEPTED,accepted for execution
14,7910,1061,176,10,PICKED,picked for inspection
14,7910,1061,176,10,ACCEPTED,accepted for execution
14,17664,1087,333,6,PICKED,picked for inspection
14,17664,1087,333,6,ACCEPTED,accepted for execution
15,0,1120,308,10,PICKED,picked for inspection
15,0,1120,308,10,ACCEPTED,accepted for execution
15,9760,1146,177,5,PICKED,picked for inspection
15,9760,1146,177,5,ACCEPTED,accepted for execution
15,14638,1159,65,4,PICKED,picked for inspection
15,14638,1159,65,4,ACCEPTED,accepted for execution
16,12,1200,140,10,PICKED,picked for inspection
16,12,1200,140,10,ACCEPTED,accepted for execution
16,9774,1226,133,6,PICKED,picked for inspection
16,9774,1226,133,6,ACCEPTED,accepted for execution
16,15776,1242,25,4,PICKED,picked for inspection
16,15776,1242,25,4,ACCEPTED,accepted for execution
16,19531,1252,212,10,PICKED,picked for inspection
16,19531,1252,212,10,ACCEPTED,accepted for execution
17,34,1280,188,7,PICKED,picked for inspection
17,34,1280,188,7,ACCEPTED,accepted for execution
17,6795,1298,301,6,PICKED,picked for inspection
17,6795,1298,301,6,ACCEPTED,accepted for execution
17,12799,1314,157,8,PICKED,picked for inspection
17,12799,1314,157,8,ACCEPTED,accepted for execution
18,7,1360,52,1,PICKED,picked for inspection
18,8,1360,52,1,ACCEPTED,accepted for execution
