sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_379,379,1,1,3,BackEnd Design
RandomTask_180,180,1,2,1,BackEnd
RandomTask_263,263,1,2,7,BackEnd Design
RandomTask_243,243,1,3,2,FrontEnd
RandomTask_323,323,1,4,4,BackEnd FrontEnd
RandomTask_112,112,1,6,7,BackEnd Design FrontEnd
RandomTask_120,120,1,6,3,BackEnd Design FrontEnd
RandomTask_151,151,1,6,6,BackEnd FrontEnd
RandomTask_9,9,1,6,1,BackEnd Design FrontEnd
RandomTask_40,40,1,6,4,BackEnd Design FrontEnd
RandomTask_96,96,1,7,7,BackEnd Design FrontEnd
RandomTask_367,367,1,8,2,Design FrontEnd
RandomTask_356,356,1,10,3,BackEnd FrontEnd
