sep=,
sprint,systemTime,modelTime,taskID,storyPoints,start/end,BackEnd Exp,FrontEnd Exp,Design Exp
1,11,0,190,5,start,0.1,0.1,0.1
1,15013,40,190,5,end,0.85,0.1,0.1
2,12,80,253,9,start,0.85,0.1,0.1
2,27018,152,253,9,end,0.85,1.45,0.1
3,16,160,296,9,start,0.85,1.45,0.1
3,27024,232,296,9,end,2.1999999999999997,1.45,0.1
4,16,240,7,6,start,2.1999999999999997,1.45,0.1
4,18030,288,7,6,end,2.1999999999999997,1.45,0.9999999999999999
5,16,320,30,7,start,2.1999999999999997,1.45,0.9999999999999999
5,21031,376,30,7,end,3.25,2.5,0.9999999999999999
6,0,400,99,4,start,3.25,2.5,0.9999999999999999
6,12006,432,99,4,end,3.25,3.1,0.9999999999999999
7,0,480,236,5,start,3.25,3.1,0.9999999999999999
7,15012,520,236,5,end,3.25,3.85,1.75
9,0,640,138,3,start,3.25,3.85,1.75
9,9009,664,138,3,end,3.7,4.3,2.2
10,16,720,214,6,start,3.7,4.3,2.2
10,18021,768,214,6,end,4.6,4.3,3.1
11,16,800,176,10,start,4.6,4.3,3.1
11,30017,880,176,10,end,4.6,5.8,4.6
12,16,880,346,8,start,4.6,5.8,4.6
12,7895,901,346,8,end,4.6,7.0,4.6
13,16,960,168,6,start,4.6,7.0,4.6
13,9028,984,168,6,end,4.6,7.9,5.5
13,9028,984,272,9,start,4.6,7.9,5.5
13,18029,1008,272,9,end,4.6,9.25,6.85
14,0,1040,285,1,start,4.6,9.25,6.85
14,751,1042,285,1,end,4.6,9.25,7.0
14,755,1042,21,5,start,4.6,9.25,7.0
14,5630,1055,21,5,end,4.6,10.0,7.0
14,5630,1055,198,6,start,4.6,10.0,7.0
14,11630,1071,198,6,end,4.6,10.9,7.9
14,11633,1071,16,9,start,4.6,10.9,7.9
14,25145,1107,16,9,end,5.949999999999999,12.25,7.9
15,32,1120,321,1,start,5.949999999999999,12.25,7.9
15,782,1122,321,1,end,6.1,12.4,7.9
15,809,1122,153,4,start,6.1,12.4,7.9
15,4560,1132,153,4,end,6.699999999999999,12.4,8.5
15,4563,1132,222,10,start,6.699999999999999,12.4,8.5
15,14314,1158,222,10,end,8.2,12.4,8.5
15,14319,1158,330,10,start,8.2,12.4,8.5
15,24075,1184,330,10,end,9.7,13.9,10.0
16,53,1200,315,3,start,9.7,13.9,10.0
16,3060,1208,315,3,end,9.7,14.35,10.0
16,3060,1208,179,4,start,9.7,14.35,10.0
16,6810,1218,179,4,end,9.7,14.35,10.6
16,6810,1218,345,6,start,9.7,14.35,10.6
16,12811,1234,345,6,end,10.6,15.25,11.5
16,12817,1234,49,9,start,10.6,15.25,11.5
16,21820,1258,49,9,end,11.95,16.6,11.5
17,16,1280,342,1,start,11.95,16.6,11.5
17,767,1282,342,1,end,11.95,16.6,11.65
17,783,1282,395,3,start,11.95,16.6,11.65
17,3784,1290,395,3,end,11.95,16.6,12.1
17,3788,1290,354,3,start,11.95,16.6,12.1
17,6789,1298,354,3,end,11.95,17.05,12.549999999999999
17,6792,1298,301,6,start,11.95,17.05,12.549999999999999
17,12799,1314,301,6,end,12.85,17.95,12.549999999999999
17,12799,1314,225,8,start,12.85,17.95,12.549999999999999
17,20681,1335,225,8,end,12.85,19.15,13.749999999999998
17,20681,1335,115,1,start,12.85,19.15,13.749999999999998
17,21442,1337,115,1,end,13.0,19.299999999999997,13.899999999999999
18,15,1360,384,1,start,13.0,19.299999999999997,13.899999999999999
18,766,1362,384,1,end,13.15,19.299999999999997,13.899999999999999
18,782,1362,338,5,start,13.15,19.299999999999997,13.899999999999999
18,5658,1375,338,5,end,13.15,20.049999999999997,13.899999999999999
18,5661,1375,145,9,start,13.15,20.049999999999997,13.899999999999999
18,10912,1389,145,9,end,13.15,21.4,13.899999999999999
18,10917,1389,396,8,start,13.15,21.4,13.899999999999999
18,16919,1405,396,8,end,13.15,22.599999999999998,15.099999999999998
18,16919,1405,230,9,start,13.15,22.599999999999998,15.099999999999998
18,23677,1423,230,9,end,14.5,23.95,15.099999999999998
19,45,1440,97,3,start,14.5,23.95,15.099999999999998
19,3046,1448,97,3,end,14.5,23.95,15.549999999999997
19,3049,1448,213,4,start,14.5,23.95,15.549999999999997
19,6050,1456,213,4,end,14.5,24.55,16.15
19,6055,1456,279,8,start,14.5,24.55,16.15
19,10555,1468,279,8,end,14.5,25.75,16.15
19,10565,1468,239,10,start,14.5,25.75,16.15
19,20315,1494,239,10,end,14.5,25.75,17.65
20,15,1520,117,1,start,14.5,25.75,17.65
20,403,1521,117,1,end,14.5,25.9,17.65
20,403,1521,360,3,start,14.5,25.9,17.65
20,2653,1527,360,3,end,14.95,26.349999999999998,17.65
20,2657,1527,51,6,start,14.95,26.349999999999998,17.65
20,6033,1536,51,6,end,14.95,27.249999999999996,17.65
20,6035,1536,255,7,start,14.95,27.249999999999996,17.65
20,10161,1547,255,7,end,14.95,28.299999999999997,17.65
20,10168,1547,151,6,start,14.95,28.299999999999997,17.65
20,14668,1559,151,6,end,15.85,29.199999999999996,17.65
20,14674,1559,343,9,start,15.85,29.199999999999996,17.65
20,21424,1577,343,9,end,17.2,30.0,17.65
21,16,1600,394,3,start,17.2,30.0,17.65
21,1516,1604,394,3,end,17.2,30.0,17.65
21,1519,1604,311,5,start,17.2,30.0,17.65
21,4519,1612,311,5,end,17.2,30.0,17.65
21,4522,1612,369,6,start,17.2,30.0,17.65
21,7897,1621,369,6,end,17.2,30.0,17.65
21,7903,1621,183,9,start,17.2,30.0,17.65
21,13153,1635,183,9,end,17.2,30.0,17.65
21,13160,1635,116,10,start,17.2,30.0,17.65
21,19165,1651,116,10,end,17.2,30.0,17.65
21,19165,1651,361,10,start,17.2,30.0,17.65
21,27047,1672,361,10,end,18.7,30.0,19.15
22,16,1680,152,1,start,18.7,30.0,19.15
22,395,1681,152,1,end,18.7,30.0,19.15
22,399,1681,185,3,start,18.7,30.0,19.15
22,1899,1685,185,3,end,18.7,30.0,19.15
22,1903,1685,27,4,start,18.7,30.0,19.15
22,4153,1691,27,4,end,18.7,30.0,19.15
22,4156,1691,94,8,start,18.7,30.0,19.15
22,8656,1703,94,8,end,18.7,30.0,19.15
22,8661,1703,78,9,start,18.7,30.0,19.15
22,13911,1717,78,9,end,18.7,30.0,19.15
22,13917,1717,66,10,start,18.7,30.0,19.15
22,19931,1733,66,10,end,18.7,30.0,19.15
23,16,1760,59,1,start,18.7,30.0,19.15
23,395,1761,59,1,end,18.7,30.0,19.15
23,397,1761,19,2,start,18.7,30.0,19.15
23,1523,1764,19,2,end,18.7,30.0,19.15
23,1523,1764,347,5,start,18.7,30.0,19.15
23,4524,1772,347,5,end,18.7,30.0,19.15
23,4529,1772,201,5,start,18.7,30.0,19.15
23,7529,1780,201,5,end,18.7,30.0,19.15
23,7534,1780,348,6,start,18.7,30.0,19.15
23,10910,1789,348,6,end,18.7,30.0,19.15
23,10910,1789,265,6,start,18.7,30.0,19.15
