sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,0,0,88,5,PICKED,picked for inspection
1,0,0,88,5,ACCEPTED,accepted for execution
2,24,80,243,3,PICKED,picked for inspection
2,24,80,243,3,ACCEPTED,accepted for execution
2,1533,84,282,4,PICKED,picked for inspection
2,1533,84,282,4,ACCEPTED,accepted for execution
2,5287,94,392,9,PICKED,picked for inspection
2,5287,94,392,9,ACCEPTED,accepted for execution
2,10542,108,60,10,PICKED,picked for inspection
2,10542,108,60,10,ACCEPTED,accepted for execution
3,56,160,99,4,PICKED,picked for inspection
3,56,160,99,4,ACCEPTED,accepted for execution
3,2318,166,236,5,PICKED,picked for inspection
3,2318,166,236,5,ACCEPTED,accepted for execution
3,6072,176,367,8,PICKED,picked for inspection
3,6072,176,367,8,ACCEPTED,accepted for execution
3,12082,192,144,10,PICKED,picked for inspection
3,12082,192,144,10,ACCEPTED,accepted for execution
4,16,240,154,3,PICKED,picked for inspection
4,16,240,154,3,ACCEPTED,accepted for execution
4,1538,244,346,8,PICKED,picked for inspection
4,1538,244,346,8,ACCEPTED,accepted for execution
4,6043,256,339,6,PICKED,picked for inspection
4,6043,256,339,6,ACCEPTED,accepted for execution
4,10552,268,168,6,PICKED,picked for inspection
4,10552,268,168,6,ACCEPTED,accepted for execution
4,15052,280,272,9,PICKED,picked for inspection
4,15052,280,272,9,ACCEPTED,accepted for execution
5,16,320,315,3,PICKED,picked for inspection
5,16,320,315,3,ACCEPTED,accepted for execution
5,1516,324,24,1,PICKED,picked for inspection
5,1516,324,24,1,ACCEPTED,accepted for execution
5,2272,326,58,1,PICKED,picked for inspection
5,2272,326,58,1,ACCEPTED,accepted for execution
5,3026,328,134,3,PICKED,picked for inspection
5,3026,328,134,3,ACCEPTED,accepted for execution
5,6041,336,319,5,PICKED,picked for inspection
5,6041,336,319,5,ACCEPTED,accepted for execution
5,9801,346,40,6,PICKED,picked for inspection
5,9801,346,40,6,ACCEPTED,accepted for execution
5,15802,362,372,10,PICKED,picked for inspection
5,15802,362,372,10,ACCEPTED,accepted for execution
6,10,400,234,3,PICKED,picked for inspection
6,10,400,234,3,ACCEPTED,accepted for execution
6,1514,404,333,6,PICKED,picked for inspection
6,1514,404,333,6,ACCEPTED,accepted for execution
6,4892,413,244,10,PICKED,picked for inspection
6,4892,413,244,10,ACCEPTED,accepted for execution
6,10911,429,32,4,PICKED,picked for inspection
6,10911,429,32,4,ACCEPTED,accepted for execution
6,14661,439,225,8,PICKED,picked for inspection
6,14661,439,225,8,ACCEPTED,accepted for execution
6,20668,455,115,10,PICKED,picked for inspection
6,20668,455,115,10,ACCEPTED,accepted for execution
7,22,480,338,5,PICKED,picked for inspection
7,22,480,338,5,ACCEPTED,accepted for execution
7,3025,488,145,9,PICKED,picked for inspection
7,3025,488,145,9,ACCEPTED,accepted for execution
7,8279,502,396,8,PICKED,picked for inspection
7,8279,502,396,8,ACCEPTED,accepted for execution
7,12792,514,62,10,PICKED,picked for inspection
7,12792,514,62,10,ACCEPTED,accepted for execution
7,18793,530,239,10,PICKED,picked for inspection
7,18793,530,239,10,ACCEPTED,accepted for execution
8,17,560,51,6,PICKED,picked for inspection
8,17,560,51,6,ACCEPTED,accepted for execution
8,3396,569,364,2,PICKED,picked for inspection
8,3396,569,364,2,ACCEPTED,accepted for execution
8,4902,573,360,3,PICKED,picked for inspection
8,4902,573,360,3,ACCEPTED,accepted for execution
8,7167,579,238,3,PICKED,picked for inspection
8,7167,579,238,3,ACCEPTED,accepted for execution
8,9046,584,373,5,PICKED,picked for inspection
8,9046,584,373,5,ACCEPTED,accepted for execution
8,12046,592,184,7,PICKED,picked for inspection
8,12046,592,184,7,ACCEPTED,accepted for execution
8,17303,606,123,10,PICKED,picked for inspection
8,17303,606,123,10,ACCEPTED,accepted for execution
8,23303,622,140,10,PICKED,picked for inspection
8,23303,622,140,10,REJECTED,Mostafa cannot finish task within the remaining time
8,23303,622,140,10,PICKED,no other tasks could be accepted-trying to break this task
8,23303,622,140,9,ACCEPTED,broke task into smaller parts-accepted for execution
8,23303,622,140,9,ACCEPTED,accepted for execution
9,38,640,150,1,PICKED,picked for inspection
9,38,640,150,1,ACCEPTED,accepted for execution
9,424,641,53,3,PICKED,picked for inspection
9,424,641,53,3,ACCEPTED,accepted for execution
9,1928,645,111,4,PICKED,picked for inspection
9,1928,645,111,4,ACCEPTED,accepted for execution
9,4181,651,310,4,PICKED,picked for inspection
9,4181,651,310,4,ACCEPTED,accepted for execution
9,6434,657,69,5,PICKED,picked for inspection
9,6434,657,69,5,ACCEPTED,accepted for execution
9,9439,665,245,6,PICKED,picked for inspection
9,9439,665,245,6,ACCEPTED,accepted for execution
9,12820,674,159,7,PICKED,picked for inspection
9,12820,674,159,7,ACCEPTED,accepted for execution
9,16949,685,17,10,PICKED,picked for inspection
9,16949,685,17,10,ACCEPTED,accepted for execution
9,22956,701,361,10,PICKED,picked for inspection
9,22956,701,361,10,ACCEPTED,accepted for execution
10,0,720,152,1,PICKED,picked for inspection
10,0,720,152,1,ACCEPTED,accepted for execution
10,394,721,335,1,PICKED,picked for inspection
10,394,721,335,1,ACCEPTED,accepted for execution
10,772,722,280,3,PICKED,picked for inspection
10,772,722,280,3,ACCEPTED,accepted for execution
10,2290,726,169,5,PICKED,picked for inspection
10,2290,726,169,5,ACCEPTED,accepted for execution
10,5291,734,348,6,PICKED,picked for inspection
10,5291,734,348,6,ACCEPTED,accepted for execution
10,8670,743,385,7,PICKED,picked for inspection
10,8670,743,385,7,ACCEPTED,accepted for execution
10,12800,754,102,9,PICKED,picked for inspection
10,12800,754,102,9,ACCEPTED,accepted for execution
10,18062,768,281,3,PICKED,picked for inspection
10,18062,768,281,3,ACCEPTED,accepted for execution
10,19938,773,104,7,PICKED,picked for inspection
10,19938,773,104,7,ACCEPTED,accepted for execution
11,0,800,59,1,PICKED,picked for inspection
11,0,800,59,1,ACCEPTED,accepted for execution
11,388,801,326,2,PICKED,picked for inspection
11,388,801,326,2,ACCEPTED,accepted for execution
11,1513,804,194,5,PICKED,picked for inspection
11,1513,804,194,5,ACCEPTED,accepted for execution
11,4514,812,265,6,PICKED,picked for inspection
11,4514,812,265,6,ACCEPTED,accepted for execution
11,7893,821,309,7,PICKED,picked for inspection
11,7893,821,309,7,ACCEPTED,accepted for execution
11,12021,832,160,9,PICKED,picked for inspection
11,12021,832,160,9,ACCEPTED,accepted for execution
11,17278,846,128,6,PICKED,picked for inspection
11,17278,846,128,6,ACCEPTED,accepted for execution
11,21409,857,375,9,PICKED,picked for inspection
11,21409,857,375,9,ACCEPTED,accepted for execution
