sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,1.0123461233892448,75,74,6
2,1.0887535787733376,72,66,14
3,2.0705827567855244,83,40,40
4,2.3193267861159006,165,71,9
5,2.325424642760852,184,79,1
6,2.3499882079444765,186,79,1
7,2.631332082551595,187,71,9
8,2.6933992011772125,205,76,4
9,2.6701936514274305,214,80,0
10,2.99259801842785,207,69,11
11,3.5717205575767483,233,65,15
12,3.650210084033614,278,76,4
13,3.2505149330587026,101,31,49
