sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,12,0,382,7,PICKED,picked for inspection
1,12,0,382,7,ACCEPTED,accepted for execution
1,4142,11,223,9,PICKED,picked for inspection
1,4142,11,223,9,ACCEPTED,accepted for execution
2,6,80,197,2,PICKED,picked for inspection
2,6,80,197,2,ACCEPTED,accepted for execution
2,1134,83,43,4,PICKED,picked for inspection
2,1134,83,43,4,ACCEPTED,accepted for execution
2,3386,89,7,6,PICKED,picked for inspection
2,3386,89,7,6,ACCEPTED,accepted for execution
2,6765,98,399,8,PICKED,picked for inspection
2,6765,98,399,8,ACCEPTED,accepted for execution
2,11268,110,270,8,PICKED,picked for inspection
2,11268,110,270,8,ACCEPTED,accepted for execution
2,15774,122,34,8,PICKED,picked for inspection
2,15774,122,34,8,ACCEPTED,accepted for execution
3,10,160,71,5,PICKED,picked for inspection
3,10,160,71,5,ACCEPTED,accepted for execution
3,3012,168,55,7,PICKED,picked for inspection
3,3012,168,55,7,ACCEPTED,accepted for execution
3,7141,179,214,6,PICKED,picked for inspection
3,7141,179,214,6,ACCEPTED,accepted for execution
3,10521,188,212,10,PICKED,picked for inspection
3,10521,188,212,10,ACCEPTED,accepted for execution
3,16525,204,16,9,PICKED,picked for inspection
3,16525,204,16,9,ACCEPTED,accepted for execution
4,22,240,289,2,PICKED,picked for inspection
4,22,240,289,2,ACCEPTED,accepted for execution
4,1149,243,182,3,PICKED,picked for inspection
4,1149,243,182,3,ACCEPTED,accepted for execution
4,2651,247,33,8,PICKED,picked for inspection
4,2651,247,33,8,ACCEPTED,accepted for execution
4,7155,259,222,10,PICKED,picked for inspection
4,7155,259,222,10,ACCEPTED,accepted for execution
4,13158,275,377,5,PICKED,picked for inspection
4,13158,275,377,5,ACCEPTED,accepted for execution
4,16911,285,356,10,PICKED,picked for inspection
4,16911,285,356,10,ACCEPTED,accepted for execution
5,44,320,275,3,PICKED,picked for inspection
5,44,320,275,3,ACCEPTED,accepted for execution
5,1565,324,206,4,PICKED,picked for inspection
5,1565,324,206,4,ACCEPTED,accepted for execution
5,3826,330,288,10,PICKED,picked for inspection
5,3826,330,288,10,ACCEPTED,accepted for execution
5,9829,346,232,3,PICKED,picked for inspection
5,9829,346,232,3,ACCEPTED,accepted for execution
5,12083,352,301,6,PICKED,picked for inspection
5,12083,352,301,6,ACCEPTED,accepted for execution
5,16587,364,20,7,PICKED,picked for inspection
5,16587,364,20,7,ACCEPTED,accepted for execution
6,24,400,368,1,PICKED,picked for inspection
