sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,10,0,253,9,PICKED,picked for inspection
1,10,0,253,9,ACCEPTED,accepted for execution
1,5260,14,86,10,PICKED,picked for inspection
1,5260,14,86,10,REJECTED,Rashina cannot finish task within the remaining time
1,5260,14,86,10,PICKED,no other tasks could be accepted-trying to break this task
1,5260,14,86,8,ACCEPTED,broke task into smaller parts-accepted for execution
1,5260,14,86,8,ACCEPTED,accepted for execution
2,20,80,190,5,PICKED,picked for inspection
2,20,80,190,5,ACCEPTED,accepted for execution
2,4900,93,382,7,PICKED,picked for inspection
2,4900,93,382,7,ACCEPTED,accepted for execution
2,11652,111,86,4,PICKED,picked for inspection
2,11652,111,86,4,ACCEPTED,accepted for execution
3,32,160,43,4,PICKED,picked for inspection
3,32,160,43,4,ACCEPTED,accepted for execution
3,3789,170,30,7,PICKED,picked for inspection
3,3789,170,30,7,ACCEPTED,accepted for execution
4,56,240,41,6,PICKED,picked for inspection
4,56,240,41,6,ACCEPTED,accepted for execution
4,3441,249,63,5,PICKED,picked for inspection
4,3441,249,63,5,ACCEPTED,accepted for execution
4,7200,259,320,6,PICKED,picked for inspection
4,7200,259,320,6,ACCEPTED,accepted for execution
4,12080,272,34,8,PICKED,picked for inspection
4,12080,272,34,8,ACCEPTED,accepted for execution
5,15,320,13,1,PICKED,picked for inspection
5,15,320,13,1,ACCEPTED,accepted for execution
5,779,322,289,2,PICKED,picked for inspection
5,779,322,289,2,ACCEPTED,accepted for execution
5,2657,327,182,3,PICKED,picked for inspection
5,2657,327,182,3,ACCEPTED,accepted for execution
5,5670,335,71,5,PICKED,picked for inspection
5,5670,335,71,5,ACCEPTED,accepted for execution
5,10551,348,55,7,PICKED,picked for inspection
5,10551,348,55,7,ACCEPTED,accepted for execution
5,17301,366,33,8,PICKED,picked for inspection
5,17301,366,33,8,ACCEPTED,accepted for execution
6,59,400,321,1,PICKED,picked for inspection
6,59,400,321,1,ACCEPTED,accepted for execution
6,820,402,162,1,PICKED,picked for inspection
6,820,402,162,1,ACCEPTED,accepted for execution
6,1588,404,156,5,PICKED,picked for inspection
6,1588,404,156,5,ACCEPTED,accepted for execution
6,5338,414,297,8,PICKED,picked for inspection
6,5338,414,297,8,ACCEPTED,accepted for execution
6,11339,430,49,9,PICKED,picked for inspection
6,11339,430,49,9,ACCEPTED,accepted for execution
6,18094,448,20,7,PICKED,picked for inspection
6,18094,448,20,7,ACCEPTED,accepted for execution
7,44,480,5,6,PICKED,picked for inspection
7,44,480,5,6,ACCEPTED,accepted for execution
7,3430,489,244,10,PICKED,picked for inspection
7,3430,489,244,10,ACCEPTED,accepted for execution
7,9432,505,177,5,PICKED,picked for inspection
7,9432,505,177,5,ACCEPTED,accepted for execution
7,13183,515,132,7,PICKED,picked for inspection
7,13183,515,132,7,ACCEPTED,accepted for execution
7,17314,526,288,10,PICKED,picked for inspection
7,17314,526,288,10,ACCEPTED,accepted for execution
8,0,560,338,5,PICKED,picked for inspection
8,0,560,338,5,ACCEPTED,accepted for execution
8,3017,568,145,9,PICKED,picked for inspection
8,3017,568,145,9,ACCEPTED,accepted for execution
8,8284,582,202,2,PICKED,picked for inspection
8,8284,582,202,2,ACCEPTED,accepted for execution
8,9414,585,139,3,PICKED,picked for inspection
8,9414,585,139,3,ACCEPTED,accepted for execution
8,10931,589,329,4,PICKED,picked for inspection
8,10931,589,329,4,ACCEPTED,accepted for execution
8,13181,595,106,4,PICKED,picked for inspection
8,13181,595,106,4,ACCEPTED,accepted for execution
8,15811,602,380,9,PICKED,picked for inspection
8,15811,602,380,9,ACCEPTED,accepted for execution
9,38,640,279,8,PICKED,picked for inspection
9,38,640,279,8,ACCEPTED,accepted for execution
9,4548,652,167,4,PICKED,picked for inspection
9,4548,652,167,4,ACCEPTED,accepted for execution
9,7564,660,238,3,PICKED,picked for inspection
9,7564,660,238,3,ACCEPTED,accepted for execution
9,9446,665,312,4,PICKED,picked for inspection
9,9446,665,312,4,ACCEPTED,accepted for execution
9,12076,672,184,7,PICKED,picked for inspection
9,12076,672,184,7,ACCEPTED,accepted for execution
9,16209,683,229,10,PICKED,picked for inspection
9,16209,683,229,10,ACCEPTED,accepted for execution
9,22216,699,140,10,PICKED,picked for inspection
9,22216,699,140,10,ACCEPTED,accepted for execution
10,15,720,117,1,PICKED,picked for inspection
10,15,720,117,1,ACCEPTED,accepted for execution
10,395,721,218,1,PICKED,picked for inspection
10,395,721,218,1,ACCEPTED,accepted for execution
10,774,722,360,3,PICKED,picked for inspection
10,774,722,360,3,ACCEPTED,accepted for execution
10,2277,726,187,3,PICKED,picked for inspection
10,2277,726,187,3,ACCEPTED,accepted for execution
10,3780,730,237,3,PICKED,picked for inspection
10,3780,730,237,3,ACCEPTED,accepted for execution
10,5283,734,75,5,PICKED,picked for inspection
10,5283,734,75,5,ACCEPTED,accepted for execution
10,8289,742,70,5,PICKED,picked for inspection
10,8289,742,70,5,ACCEPTED,accepted for execution
10,11305,750,151,6,PICKED,picked for inspection
10,11305,750,151,6,ACCEPTED,accepted for execution
10,14687,759,205,9,PICKED,picked for inspection
10,14687,759,205,9,ACCEPTED,accepted for execution
10,19942,773,290,9,PICKED,picked for inspection
10,19942,773,290,9,ACCEPTED,accepted for execution
11,39,800,400,1,PICKED,picked for inspection
11,39,800,400,1,ACCEPTED,accepted for execution
11,421,801,359,2,PICKED,picked for inspection
11,421,801,359,2,ACCEPTED,accepted for execution
11,1550,804,306,2,PICKED,picked for inspection
11,1550,804,306,2,ACCEPTED,accepted for execution
11,2680,807,125,3,PICKED,picked for inspection
11,2680,807,125,3,ACCEPTED,accepted for execution
11,4186,811,337,3,PICKED,picked for inspection
11,4186,811,337,3,ACCEPTED,accepted for execution
11,5694,815,42,5,PICKED,picked for inspection
11,5694,815,42,5,ACCEPTED,accepted for execution
11,8698,823,28,6,PICKED,picked for inspection
11,8698,823,28,6,ACCEPTED,accepted for execution
11,12073,832,397,7,PICKED,picked for inspection
11,12073,832,397,7,ACCEPTED,accepted for execution
11,16202,843,221,7,PICKED,picked for inspection
11,16202,843,221,7,ACCEPTED,accepted for execution
11,20332,854,66,10,PICKED,picked for inspection
11,20332,854,66,10,ACCEPTED,accepted for execution
12,20,880,59,1,PICKED,picked for inspection
12,20,880,59,1,ACCEPTED,accepted for execution
12,398,881,31,2,PICKED,picked for inspection
12,398,881,31,2,ACCEPTED,accepted for execution
12,1527,884,300,3,PICKED,picked for inspection
12,1527,884,300,3,ACCEPTED,accepted for execution
12,3043,888,25,4,PICKED,picked for inspection
12,3043,888,25,4,ACCEPTED,accepted for execution
12,5294,894,227,5,PICKED,picked for inspection
12,5294,894,227,5,ACCEPTED,accepted for execution
12,8300,902,107,6,PICKED,picked for inspection
12,8300,902,107,6,ACCEPTED,accepted for execution
12,11682,911,161,7,PICKED,picked for inspection
12,11682,911,161,7,ACCEPTED,accepted for execution
12,15814,922,14,8,PICKED,picked for inspection
12,15814,922,14,8,ACCEPTED,accepted for execution
12,20320,934,118,9,PICKED,picked for inspection
12,20320,934,118,9,ACCEPTED,accepted for execution
