sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,3,0,48,1,PICKED,picked for inspection
1,3,0,48,1,ACCEPTED,accepted for execution
1,3013,8,227,5,PICKED,picked for inspection
1,3013,8,227,5,ACCEPTED,accepted for execution
2,22,80,292,1,PICKED,picked for inspection
2,22,80,292,1,ACCEPTED,accepted for execution
2,3025,88,277,4,PICKED,picked for inspection
2,3025,88,277,4,ACCEPTED,accepted for execution
3,32,160,43,4,PICKED,picked for inspection
3,32,160,43,4,ACCEPTED,accepted for execution
3,12045,192,308,10,PICKED,picked for inspection
3,12045,192,308,10,REJECTED,Tiffany cannot finish task within the remaining time
3,12045,192,308,10,PICKED,no other tasks could be accepted-trying to break this task
3,12045,192,308,6,ACCEPTED,broke task into smaller parts-accepted for execution
3,12045,192,308,6,ACCEPTED,accepted for execution
4,28,240,27,4,PICKED,picked for inspection
4,28,240,27,4,ACCEPTED,accepted for execution
4,12040,272,290,9,PICKED,picked for inspection
4,12040,272,290,9,REJECTED,Tiffany cannot finish task within the remaining time
4,12040,272,290,9,PICKED,no other tasks could be accepted-trying to break this task
4,12040,272,290,6,ACCEPTED,broke task into smaller parts-accepted for execution
4,12040,272,290,6,ACCEPTED,accepted for execution
5,12,320,196,1,PICKED,picked for inspection
5,12,320,196,1,ACCEPTED,accepted for execution
5,3022,328,138,3,PICKED,picked for inspection
5,3022,328,138,3,ACCEPTED,accepted for execution
6,33,400,129,3,PICKED,picked for inspection
6,33,400,129,3,ACCEPTED,accepted for execution
6,9044,424,78,9,PICKED,picked for inspection
6,9044,424,78,9,REJECTED,Tiffany cannot finish task within the remaining time
6,9044,424,184,7,PICKED,picked for inspection
6,9044,424,184,7,ACCEPTED,accepted for execution
6,9044,424,184,7,ACCEPTED,accepted for execution
7,1,480,58,1,PICKED,picked for inspection
7,1,480,58,1,ACCEPTED,accepted for execution
7,1135,483,291,4,PICKED,picked for inspection
7,1135,483,291,4,ACCEPTED,accepted for execution
7,6014,496,253,9,PICKED,picked for inspection
7,6014,496,253,9,ACCEPTED,accepted for execution
7,15017,520,50,9,PICKED,picked for inspection
7,15017,520,50,9,ACCEPTED,accepted for execution
8,22,560,335,1,PICKED,picked for inspection
8,22,560,335,1,ACCEPTED,accepted for execution
8,783,562,179,4,PICKED,picked for inspection
8,783,562,179,4,ACCEPTED,accepted for execution
8,4535,572,171,6,PICKED,picked for inspection
8,4535,572,171,6,ACCEPTED,accepted for execution
8,10539,588,143,8,PICKED,picked for inspection
8,10539,588,143,8,ACCEPTED,accepted for execution
9,11,640,117,1,PICKED,picked for inspection
9,11,640,117,1,ACCEPTED,accepted for execution
9,763,642,139,3,PICKED,picked for inspection
9,763,642,139,3,ACCEPTED,accepted for execution
9,3765,650,245,6,PICKED,picked for inspection
9,3765,650,245,6,ACCEPTED,accepted for execution
9,9769,666,92,8,PICKED,picked for inspection
9,9769,666,92,8,ACCEPTED,accepted for execution
9,17649,687,259,9,PICKED,picked for inspection
9,17649,687,259,9,ACCEPTED,accepted for execution
10,43,720,269,3,PICKED,picked for inspection
10,43,720,269,3,ACCEPTED,accepted for execution
10,3053,728,88,5,PICKED,picked for inspection
10,3053,728,88,5,ACCEPTED,accepted for execution
10,7936,741,7,6,PICKED,picked for inspection
10,7936,741,7,6,ACCEPTED,accepted for execution
10,13941,757,340,10,PICKED,picked for inspection
10,13941,757,340,10,ACCEPTED,accepted for execution
11,0,800,218,1,PICKED,picked for inspection
11,0,800,218,1,ACCEPTED,accepted for execution
11,754,802,395,3,PICKED,picked for inspection
11,754,802,395,3,ACCEPTED,accepted for execution
11,3756,810,51,6,PICKED,picked for inspection
11,3756,810,51,6,ACCEPTED,accepted for execution
11,9759,826,94,8,PICKED,picked for inspection
11,9759,826,94,8,ACCEPTED,accepted for execution
11,17639,847,62,10,PICKED,picked for inspection
11,17639,847,62,10,ACCEPTED,accepted for execution
12,10,880,388,1,PICKED,picked for inspection
12,10,880,388,1,ACCEPTED,accepted for execution
12,763,882,173,3,PICKED,picked for inspection
12,763,882,173,3,ACCEPTED,accepted for execution
12,3766,890,65,4,PICKED,picked for inspection
12,3766,890,65,4,ACCEPTED,accepted for execution
12,7518,900,77,7,PICKED,picked for inspection
12,7518,900,77,7,ACCEPTED,accepted for execution
12,14276,918,304,8,PICKED,picked for inspection
12,14276,918,304,8,ACCEPTED,accepted for execution
12,22156,939,361,10,PICKED,picked for inspection
12,22156,939,361,10,REJECTED,Tiffany cannot finish task within the remaining time
12,22156,939,361,10,PICKED,no other tasks could be accepted-trying to break this task
12,22156,939,361,10,REJECTED,could not break this task-Tiffany finished for this sprint
13,35,960,352,1,PICKED,picked for inspection
13,35,960,352,1,ACCEPTED,accepted for execution
13,797,962,243,3,PICKED,picked for inspection
13,797,962,243,3,ACCEPTED,accepted for execution
13,3800,970,201,5,PICKED,picked for inspection
13,3800,970,201,5,ACCEPTED,accepted for execution
13,8685,983,147,8,PICKED,picked for inspection
13,8685,983,147,8,ACCEPTED,accepted for execution
13,16563,1004,288,10,PICKED,picked for inspection
13,16563,1004,288,10,ACCEPTED,accepted for execution
14,43,1040,162,1,PICKED,picked for inspection
14,43,1040,162,1,ACCEPTED,accepted for execution
14,804,1042,154,3,PICKED,picked for inspection
14,804,1042,154,3,ACCEPTED,accepted for execution
14,3813,1050,328,5,PICKED,picked for inspection
14,3813,1050,328,5,ACCEPTED,accepted for execution
14,8691,1063,6,6,PICKED,picked for inspection
14,8691,1063,6,6,ACCEPTED,accepted for execution
14,14696,1079,87,9,PICKED,picked for inspection
14,14696,1079,87,9,ACCEPTED,accepted for execution
