sep=,
ModelTime, BackEnd, FrontEnd, Design
0,2.5,1.0,2.0
20,2.5,1.0,2.0
40,3.4,1.9,2.9
60,3.4,1.9,2.9
80,3.4,1.9,2.9
100,3.4,1.9,2.9
120,4.3,1.9,2.9
140,4.3,1.9,3.1999999999999997
160,4.3,1.9,3.1999999999999997
180,4.3,1.9,3.1999999999999997
200,5.35,2.95,4.25
220,5.35,2.95,4.25
240,5.949999999999999,2.95,4.25
260,5.949999999999999,2.95,4.25
280,5.949999999999999,2.95,4.25
300,5.949999999999999,2.95,4.25
320,5.949999999999999,2.95,4.25
340,6.999999999999999,4.0,4.25
360,6.999999999999999,4.0,4.25
380,6.999999999999999,4.0,4.25
400,6.999999999999999,4.0,4.25
420,7.899999999999999,4.9,5.15
440,8.95,4.9,5.15
460,8.95,4.9,5.15
480,8.95,4.9,5.15
500,10.299999999999999,4.9,6.95
520,10.299999999999999,4.9,8.45
540,10.299999999999999,4.9,8.45
560,11.35,4.9,9.5
580,11.35,4.9,10.1
600,12.1,4.9,10.1
620,12.1,4.9,10.1
640,12.85,5.65,10.85
660,12.85,5.65,11.15
680,14.35,5.65,11.15
700,14.35,5.65,11.15
720,14.95,6.25,11.75
740,16.3,7.75,13.1
760,17.35,7.75,13.1
780,17.8,7.75,13.1
800,17.8,8.35,13.7
820,18.55,10.0,14.6
840,18.55,10.0,14.6
860,18.55,10.0,15.799999999999999
880,19.6,10.0,16.849999999999998
900,20.35,10.75,16.849999999999998
920,22.3,10.75,16.849999999999998
940,22.3,10.75,16.849999999999998
960,23.05,11.2,17.15
980,25.15,11.2,19.249999999999996
1000,25.9,11.2,19.249999999999996
1020,27.4,11.2,19.249999999999996
1040,28.299999999999997,11.649999999999999,20.149999999999995
1060,30.0,11.649999999999999,22.099999999999998
1080,30.0,11.649999999999999,23.599999999999998
1100,30.0,11.649999999999999,23.599999999999998
1120,30.0,12.7,24.65
1140,30.0,14.049999999999999,26.45
1160,30.0,14.049999999999999,28.7
1180,30.0,14.049999999999999,28.7
1200,30.0,15.25,29.899999999999995
1220,30.0,17.05,30.0
1240,30.0,18.250000000000004,30.0
1260,30.0,19.150000000000006,30.0
1280,30.0,20.650000000000006,30.0
1300,30.0,22.150000000000006,30.0
1320,30.0,23.950000000000003,30.0
1340,30.0,23.950000000000003,30.0
1360,30.0,25.000000000000004,30.0
1380,30.0,26.200000000000003,30.0
1400,30.0,26.200000000000003,30.0
1420,30.0,26.200000000000003,30.0
1440,30.0,26.200000000000003,30.0
1460,30.0,26.200000000000003,30.0
1480,30.0,26.200000000000003,30.0
1500,30.0,26.200000000000003,30.0
1520,30.0,26.200000000000003,30.0
1540,30.0,26.200000000000003,30.0
1560,30.0,26.200000000000003,30.0
1580,30.0,26.200000000000003,30.0
1600,30.0,26.200000000000003,30.0
1620,30.0,26.200000000000003,30.0
1640,30.0,26.200000000000003,30.0
1660,30.0,26.200000000000003,30.0
1680,30.0,26.200000000000003,30.0
1700,30.0,26.200000000000003,30.0
1720,30.0,26.200000000000003,30.0
1740,30.0,26.200000000000003,30.0
1760,30.0,26.200000000000003,30.0
1780,30.0,26.200000000000003,30.0
1800,30.0,26.200000000000003,30.0
1820,30.0,26.200000000000003,30.0
1840,30.0,26.200000000000003,30.0
1860,30.0,26.200000000000003,30.0
1880,30.0,26.200000000000003,30.0
1900,30.0,26.200000000000003,30.0
1920,30.0,26.200000000000003,30.0
1940,30.0,26.200000000000003,30.0
1960,30.0,26.200000000000003,30.0
1980,30.0,26.200000000000003,30.0
2000,30.0,26.200000000000003,30.0
