sep=,
sprint,velocity,storyPoints,duration,idlePeriod
1,1.8006618649016937,74,41,39
2,2.0364955187604434,143,70,10
3,1.9982238010657194,156,78,2
4,2.686415859427799,159,59,21
5,2.9390018484288354,212,72,8
6,3.0286818762295926,234,77,3
7,3.020670372466132,242,80,0
8,3.303283604468101,235,71,9
9,3.3253751705320598,260,78,2
10,3.4017665313917402,266,78,2
11,3.563071686875133,268,75,5
12,1.356402218471184,15,11,69
