sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,1,0,344,10,PICKED,picked for inspection
1,1,0,344,10,ACCEPTED,accepted for execution
1,6006,16,139,3,PICKED,picked for inspection
1,6006,16,139,3,ACCEPTED,accepted for execution
2,11,80,126,2,PICKED,picked for inspection
2,11,80,126,2,ACCEPTED,accepted for execution
2,1515,84,259,9,PICKED,picked for inspection
2,1515,84,259,9,ACCEPTED,accepted for execution
2,6768,98,208,2,PICKED,picked for inspection
2,6768,98,208,2,ACCEPTED,accepted for execution
3,9,160,352,1,PICKED,picked for inspection
3,9,160,352,1,ACCEPTED,accepted for execution
3,388,161,69,5,PICKED,picked for inspection
3,388,161,69,5,ACCEPTED,accepted for execution
3,5265,174,341,10,PICKED,picked for inspection
3,5265,174,341,10,ACCEPTED,accepted for execution
4,42,240,193,4,PICKED,picked for inspection
4,42,240,193,4,ACCEPTED,accepted for execution
4,3804,250,367,8,PICKED,picked for inspection
4,3804,250,367,8,ACCEPTED,accepted for execution
4,11682,271,332,5,PICKED,picked for inspection
4,11682,271,332,5,ACCEPTED,accepted for execution
4,14688,279,173,3,PICKED,picked for inspection
4,14688,279,173,3,ACCEPTED,accepted for execution
4,16194,283,143,8,PICKED,picked for inspection
4,16194,283,143,8,ACCEPTED,accepted for execution
5,0,320,20,7,PICKED,picked for inspection
5,0,320,20,7,ACCEPTED,accepted for execution
5,5634,335,184,7,PICKED,picked for inspection
5,5634,335,184,7,ACCEPTED,accepted for execution
5,12387,353,75,5,PICKED,picked for inspection
5,12387,353,75,5,ACCEPTED,accepted for execution
5,15390,361,261,6,PICKED,picked for inspection
5,15390,361,261,6,ACCEPTED,accepted for execution
5,18771,370,123,10,PICKED,picked for inspection
5,18771,370,123,10,ACCEPTED,accepted for execution
6,0,400,96,7,PICKED,picked for inspection
6,0,400,96,7,ACCEPTED,accepted for execution
6,4510,412,63,5,PICKED,picked for inspection
6,4510,412,63,5,ACCEPTED,accepted for execution
6,8263,422,130,6,PICKED,picked for inspection
6,8263,422,130,6,ACCEPTED,accepted for execution
6,12767,434,315,3,PICKED,picked for inspection
6,12767,434,315,3,ACCEPTED,accepted for execution
6,15771,442,145,9,PICKED,picked for inspection
6,15771,442,145,9,ACCEPTED,accepted for execution
7,31,480,345,6,PICKED,picked for inspection
7,31,480,345,6,ACCEPTED,accepted for execution
7,4168,491,198,6,PICKED,picked for inspection
7,4168,491,198,6,ACCEPTED,accepted for execution
7,8671,503,56,6,PICKED,picked for inspection
7,8671,503,56,6,ACCEPTED,accepted for execution
7,13174,515,177,5,PICKED,picked for inspection
7,13174,515,177,5,ACCEPTED,accepted for execution
7,16931,525,229,10,PICKED,picked for inspection
7,16931,525,229,10,ACCEPTED,accepted for execution
8,0,560,268,7,PICKED,picked for inspection
8,0,560,268,7,ACCEPTED,accepted for execution
8,4510,572,276,10,PICKED,picked for inspection
8,4510,572,276,10,ACCEPTED,accepted for execution
8,12012,592,72,5,PICKED,picked for inspection
8,12012,592,72,5,ACCEPTED,accepted for execution
8,15768,602,111,4,PICKED,picked for inspection
8,15768,602,111,4,ACCEPTED,accepted for execution
8,19521,612,353,3,PICKED,picked for inspection
8,19521,612,353,3,ACCEPTED,accepted for execution
8,21028,616,62,10,PICKED,picked for inspection
8,21028,616,62,10,ACCEPTED,accepted for execution
9,31,640,162,1,PICKED,picked for inspection
9,31,640,162,1,ACCEPTED,accepted for execution
9,416,641,128,6,PICKED,picked for inspection
9,416,641,128,6,ACCEPTED,accepted for execution
9,4544,652,188,7,PICKED,picked for inspection
9,4544,652,188,7,ACCEPTED,accepted for execution
9,9798,666,225,8,PICKED,picked for inspection
9,9798,666,225,8,ACCEPTED,accepted for execution
9,15802,682,51,6,PICKED,picked for inspection
9,15802,682,51,6,ACCEPTED,accepted for execution
9,19180,691,99,4,PICKED,picked for inspection
9,19180,691,99,4,ACCEPTED,accepted for execution
9,21437,697,362,10,PICKED,picked for inspection
9,21437,697,362,10,ACCEPTED,accepted for execution
10,24,720,385,7,PICKED,picked for inspection
10,24,720,385,7,ACCEPTED,accepted for execution
10,4160,731,154,3,PICKED,picked for inspection
10,4160,731,154,3,ACCEPTED,accepted for execution
10,5667,735,201,5,PICKED,picked for inspection
10,5667,735,201,5,ACCEPTED,accepted for execution
10,8670,743,167,4,PICKED,picked for inspection
10,8670,743,167,4,ACCEPTED,accepted for execution
10,10925,749,175,4,PICKED,picked for inspection
10,10925,749,175,4,ACCEPTED,accepted for execution
10,13181,755,213,4,PICKED,picked for inspection
10,13181,755,213,4,ACCEPTED,accepted for execution
10,15440,761,95,2,PICKED,picked for inspection
10,15440,761,95,2,ACCEPTED,accepted for execution
10,16570,764,87,9,PICKED,picked for inspection
10,16570,764,87,9,ACCEPTED,accepted for execution
10,21822,778,222,10,PICKED,picked for inspection
10,21822,778,222,10,ACCEPTED,accepted for execution
11,1,800,374,7,PICKED,picked for inspection
11,1,800,374,7,ACCEPTED,accepted for execution
11,4134,811,265,6,PICKED,picked for inspection
11,4134,811,265,6,ACCEPTED,accepted for execution
11,7513,820,347,5,PICKED,picked for inspection
11,7513,820,347,5,ACCEPTED,accepted for execution
11,10516,828,11,10,PICKED,picked for inspection
11,10516,828,11,10,ACCEPTED,accepted for execution
11,16519,844,283,2,PICKED,picked for inspection
11,16519,844,283,2,ACCEPTED,accepted for execution
11,17647,847,24,1,PICKED,picked for inspection
11,17647,847,24,1,ACCEPTED,accepted for execution
11,18025,848,102,9,PICKED,picked for inspection
11,18025,848,102,9,ACCEPTED,accepted for execution
12,10,880,195,9,PICKED,picked for inspection
12,10,880,195,9,ACCEPTED,accepted for execution
12,5263,894,337,3,PICKED,picked for inspection
12,5263,894,337,3,ACCEPTED,accepted for execution
12,6765,898,66,10,PICKED,picked for inspection
12,6765,898,66,10,ACCEPTED,accepted for execution
12,12768,914,291,4,PICKED,picked for inspection
12,12768,914,291,4,ACCEPTED,accepted for execution
12,15021,920,205,9,PICKED,picked for inspection
12,15021,920,205,9,ACCEPTED,accepted for execution
12,20277,934,311,5,PICKED,picked for inspection
12,20277,934,311,5,ACCEPTED,accepted for execution
12,23283,942,100,6,PICKED,picked for inspection
12,23283,942,100,6,ACCEPTED,accepted for execution
13,3,960,141,8,PICKED,picked for inspection
13,3,960,141,8,ACCEPTED,accepted for execution
13,4503,972,61,9,PICKED,picked for inspection
13,4503,972,61,9,ACCEPTED,accepted for execution
13,9756,986,279,8,PICKED,picked for inspection
13,9756,986,279,8,ACCEPTED,accepted for execution
