sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,3,0,48,1,PICKED,picked for inspection
1,3,0,48,1,ACCEPTED,accepted for execution
1,3007,8,230,9,PICKED,picked for inspection
1,3007,8,230,9,ACCEPTED,accepted for execution
2,6,80,167,4,PICKED,picked for inspection
2,6,80,167,4,ACCEPTED,accepted for execution
3,1,160,115,10,PICKED,picked for inspection
3,1,160,115,10,ACCEPTED,accepted for execution
4,17,240,276,10,PICKED,picked for inspection
4,17,240,276,10,ACCEPTED,accepted for execution
5,7,320,322,1,PICKED,picked for inspection
5,7,320,322,1,ACCEPTED,accepted for execution
5,1513,324,30,7,PICKED,picked for inspection
5,1513,324,30,7,ACCEPTED,accepted for execution
6,12,400,134,3,PICKED,picked for inspection
6,12,400,134,3,ACCEPTED,accepted for execution
6,4513,412,392,9,PICKED,picked for inspection
6,4513,412,392,9,ACCEPTED,accepted for execution
7,3,480,320,6,PICKED,picked for inspection
7,3,480,320,6,ACCEPTED,accepted for execution
8,17,560,298,2,PICKED,picked for inspection
8,17,560,298,2,ACCEPTED,accepted for execution
8,1894,565,380,9,PICKED,picked for inspection
8,1894,565,380,9,ACCEPTED,accepted for execution
9,9,640,178,3,PICKED,picked for inspection
9,9,640,178,3,ACCEPTED,accepted for execution
9,3762,650,114,2,PICKED,picked for inspection
9,3762,650,114,2,ACCEPTED,accepted for execution
9,5644,655,150,1,PICKED,picked for inspection
9,5644,655,150,1,ACCEPTED,accepted for execution
9,6398,657,350,2,PICKED,picked for inspection
9,6398,657,350,2,ACCEPTED,accepted for execution
9,8276,662,293,5,PICKED,picked for inspection
9,8276,662,293,5,ACCEPTED,accepted for execution
9,13154,675,227,5,PICKED,picked for inspection
9,13154,675,227,5,ACCEPTED,accepted for execution
10,5,720,18,1,PICKED,picked for inspection
10,5,720,18,1,ACCEPTED,accepted for execution
10,757,722,126,2,PICKED,picked for inspection
10,757,722,126,2,ACCEPTED,accepted for execution
10,2633,727,108,10,PICKED,picked for inspection
10,2633,727,108,10,ACCEPTED,accepted for execution
10,12386,753,175,4,PICKED,picked for inspection
10,12386,753,175,4,ACCEPTED,accepted for execution
10,16139,763,45,9,PICKED,picked for inspection
10,16139,763,45,9,ACCEPTED,accepted for execution
11,17,800,34,8,PICKED,picked for inspection
11,17,800,34,8,ACCEPTED,accepted for execution
11,7895,821,228,2,PICKED,picked for inspection
11,7895,821,228,2,ACCEPTED,accepted for execution
11,9773,826,199,8,PICKED,picked for inspection
11,9773,826,199,8,ACCEPTED,accepted for execution
11,17650,847,153,4,PICKED,picked for inspection
11,17650,847,153,4,ACCEPTED,accepted for execution
11,21404,857,214,6,PICKED,picked for inspection
11,21404,857,214,6,ACCEPTED,accepted for execution
12,39,880,89,2,PICKED,picked for inspection
12,39,880,89,2,ACCEPTED,accepted for execution
12,1924,885,363,4,PICKED,picked for inspection
12,1924,885,363,4,ACCEPTED,accepted for execution
12,5677,895,367,8,PICKED,picked for inspection
12,5677,895,367,8,ACCEPTED,accepted for execution
12,13554,916,91,1,PICKED,picked for inspection
12,13554,916,91,1,ACCEPTED,accepted for execution
12,14307,918,264,7,PICKED,picked for inspection
12,14307,918,264,7,ACCEPTED,accepted for execution
12,21060,936,236,5,PICKED,picked for inspection
12,21060,936,236,5,ACCEPTED,accepted for execution
13,11,960,252,5,PICKED,picked for inspection
13,11,960,252,5,ACCEPTED,accepted for execution
13,3764,970,35,2,PICKED,picked for inspection
13,3764,970,35,2,ACCEPTED,accepted for execution
13,5268,974,151,6,PICKED,picked for inspection
13,5268,974,151,6,ACCEPTED,accepted for execution
13,9770,986,221,7,PICKED,picked for inspection
13,9770,986,221,7,ACCEPTED,accepted for execution
13,13898,997,334,10,PICKED,picked for inspection
13,13898,997,334,10,ACCEPTED,accepted for execution
13,19900,1013,180,2,PICKED,picked for inspection
13,19900,1013,180,2,ACCEPTED,accepted for execution
13,21028,1016,143,8,PICKED,picked for inspection
13,21028,1016,143,8,ACCEPTED,accepted for execution
14,9,1040,361,10,PICKED,picked for inspection
14,9,1040,361,10,ACCEPTED,accepted for execution
14,6762,1058,109,9,PICKED,picked for inspection
14,6762,1058,109,9,ACCEPTED,accepted for execution
14,12023,1072,194,5,PICKED,picked for inspection
14,12023,1072,194,5,ACCEPTED,accepted for execution
14,15034,1080,225,8,PICKED,picked for inspection
14,15034,1080,225,8,ACCEPTED,accepted for execution
14,19537,1092,92,8,PICKED,picked for inspection
14,19537,1092,92,8,ACCEPTED,accepted for execution
15,12,1120,20,7,PICKED,picked for inspection
15,12,1120,20,7,ACCEPTED,accepted for execution
15,4147,1131,308,10,PICKED,picked for inspection
15,4147,1131,308,10,ACCEPTED,accepted for execution
15,10149,1147,307,3,PICKED,picked for inspection
15,10149,1147,307,3,ACCEPTED,accepted for execution
15,11652,1151,248,1,PICKED,picked for inspection
15,11652,1151,248,1,ACCEPTED,accepted for execution
15,12029,1152,352,1,PICKED,picked for inspection
15,12029,1152,352,1,ACCEPTED,accepted for execution
15,12406,1153,142,9,PICKED,picked for inspection
15,12406,1153,142,9,ACCEPTED,accepted for execution
15,17660,1167,93,3,PICKED,picked for inspection
15,17660,1167,93,3,ACCEPTED,accepted for execution
15,19163,1171,90,4,PICKED,picked for inspection
15,19163,1171,90,4,ACCEPTED,accepted for execution
