sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,9,0,280,3,PICKED,picked for inspection
1,9,0,280,3,ACCEPTED,accepted for execution
2,19,80,134,3,PICKED,picked for inspection
2,19,80,134,3,ACCEPTED,accepted for execution
2,3025,88,313,5,PICKED,picked for inspection
2,3025,88,313,5,ACCEPTED,accepted for execution
2,9402,105,225,8,PICKED,picked for inspection
2,9402,105,225,8,ACCEPTED,accepted for execution
3,17,160,234,3,PICKED,picked for inspection
3,17,160,234,3,ACCEPTED,accepted for execution
3,1522,164,203,6,PICKED,picked for inspection
3,1522,164,203,6,ACCEPTED,accepted for execution
3,4900,173,317,6,PICKED,picked for inspection
3,4900,173,317,6,ACCEPTED,accepted for execution
3,10904,189,276,10,PICKED,picked for inspection
3,10904,189,276,10,ACCEPTED,accepted for execution
4,0,240,152,1,PICKED,picked for inspection
4,0,240,152,1,ACCEPTED,accepted for execution
4,387,241,127,2,PICKED,picked for inspection
4,387,241,127,2,ACCEPTED,accepted for execution
4,2264,246,348,6,PICKED,picked for inspection
4,2264,246,348,6,ACCEPTED,accepted for execution
4,5641,255,167,4,PICKED,picked for inspection
4,5641,255,167,4,ACCEPTED,accepted for execution
4,8645,263,242,7,PICKED,picked for inspection
4,8645,263,242,7,ACCEPTED,accepted for execution
4,13897,277,297,8,PICKED,picked for inspection
4,13897,277,297,8,ACCEPTED,accepted for execution
5,11,320,136,3,PICKED,picked for inspection
5,11,320,136,3,ACCEPTED,accepted for execution
5,1520,324,394,3,PICKED,picked for inspection
5,1520,324,394,3,ACCEPTED,accepted for execution
5,3026,328,175,4,PICKED,picked for inspection
5,3026,328,175,4,ACCEPTED,accepted for execution
5,6033,336,213,4,PICKED,picked for inspection
5,6033,336,213,4,ACCEPTED,accepted for execution
5,9037,344,374,7,PICKED,picked for inspection
5,9037,344,374,7,ACCEPTED,accepted for execution
5,15790,362,345,6,PICKED,picked for inspection
5,15790,362,345,6,ACCEPTED,accepted for execution
6,23,400,99,4,PICKED,picked for inspection
6,23,400,99,4,ACCEPTED,accepted for execution
6,2279,406,304,8,PICKED,picked for inspection
6,2279,406,304,8,ACCEPTED,accepted for execution
6,6782,418,298,2,PICKED,picked for inspection
6,6782,418,298,2,ACCEPTED,accepted for execution
6,8663,423,126,2,PICKED,picked for inspection
6,8663,423,126,2,ACCEPTED,accepted for execution
6,10540,428,89,2,PICKED,picked for inspection
6,10540,428,89,2,ACCEPTED,accepted for execution
6,12418,433,301,6,PICKED,picked for inspection
6,12418,433,301,6,ACCEPTED,accepted for execution
6,18420,449,231,7,PICKED,picked for inspection
6,18420,449,231,7,ACCEPTED,accepted for execution
7,9,480,243,3,PICKED,picked for inspection
7,9,480,243,3,ACCEPTED,accepted for execution
7,1511,484,41,6,PICKED,picked for inspection
7,1511,484,41,6,ACCEPTED,accepted for execution
7,4888,493,314,1,PICKED,picked for inspection
7,4888,493,314,1,ACCEPTED,accepted for execution
7,5650,495,331,2,PICKED,picked for inspection
7,5650,495,331,2,ACCEPTED,accepted for execution
7,7162,499,390,4,PICKED,picked for inspection
7,7162,499,390,4,ACCEPTED,accepted for execution
7,10164,507,70,5,PICKED,picked for inspection
7,10164,507,70,5,ACCEPTED,accepted for execution
7,13918,517,264,7,PICKED,picked for inspection
7,13918,517,264,7,ACCEPTED,accepted for execution
7,19171,531,186,7,PICKED,picked for inspection
7,19171,531,186,7,ACCEPTED,accepted for execution
8,33,560,201,5,PICKED,picked for inspection
8,33,560,201,5,ACCEPTED,accepted for execution
8,3042,568,346,8,PICKED,picked for inspection
8,3042,568,346,8,ACCEPTED,accepted for execution
8,7550,580,287,1,PICKED,picked for inspection
8,7550,580,287,1,ACCEPTED,accepted for execution
8,8304,582,114,2,PICKED,picked for inspection
8,8304,582,114,2,ACCEPTED,accepted for execution
