sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,6,0,265,6,PICKED,picked for inspection
1,6,0,265,6,ACCEPTED,accepted for execution
1,3383,9,319,5,PICKED,picked for inspection
1,3383,9,319,5,ACCEPTED,accepted for execution
2,15,80,254,2,PICKED,picked for inspection
2,15,80,254,2,ACCEPTED,accepted for execution
2,1894,85,168,6,PICKED,picked for inspection
2,1894,85,168,6,ACCEPTED,accepted for execution
2,7896,101,161,7,PICKED,picked for inspection
2,7896,101,161,7,ACCEPTED,accepted for execution
2,14651,119,121,9,PICKED,picked for inspection
2,14651,119,121,9,ACCEPTED,accepted for execution
3,8,160,117,1,PICKED,picked for inspection
3,8,160,117,1,ACCEPTED,accepted for execution
3,385,161,21,5,PICKED,picked for inspection
3,385,161,21,5,ACCEPTED,accepted for execution
3,3388,169,5,6,PICKED,picked for inspection
3,3388,169,5,6,ACCEPTED,accepted for execution
3,6766,178,207,7,PICKED,picked for inspection
3,6766,178,207,7,ACCEPTED,accepted for execution
3,13520,196,115,10,PICKED,picked for inspection
3,13520,196,115,10,ACCEPTED,accepted for execution
4,14,240,59,1,PICKED,picked for inspection
4,14,240,59,1,ACCEPTED,accepted for execution
4,393,241,347,5,PICKED,picked for inspection
4,393,241,347,5,ACCEPTED,accepted for execution
4,3400,249,94,8,PICKED,picked for inspection
4,3400,249,94,8,ACCEPTED,accepted for execution
4,7902,261,66,10,PICKED,picked for inspection
4,7902,261,66,10,ACCEPTED,accepted for execution
4,13905,277,144,10,PICKED,picked for inspection
4,13905,277,144,10,ACCEPTED,accepted for execution
5,16,320,131,3,PICKED,picked for inspection
5,16,320,131,3,ACCEPTED,accepted for execution
5,1523,324,279,8,PICKED,picked for inspection
5,1523,324,279,8,ACCEPTED,accepted for execution
5,6025,336,310,4,PICKED,picked for inspection
5,6025,336,310,4,ACCEPTED,accepted for execution
5,9029,344,385,7,PICKED,picked for inspection
5,9029,344,385,7,ACCEPTED,accepted for execution
5,14282,358,252,5,PICKED,picked for inspection
5,14282,358,252,5,ACCEPTED,accepted for execution
6,18,400,19,2,PICKED,picked for inspection
6,19,400,19,2,ACCEPTED,accepted for execution
6,1147,403,51,6,PICKED,picked for inspection
6,1147,403,51,6,ACCEPTED,accepted for execution
6,4524,412,266,9,PICKED,picked for inspection
6,4524,412,266,9,ACCEPTED,accepted for execution
6,9777,426,67,2,PICKED,picked for inspection
6,9777,426,67,2,ACCEPTED,accepted for execution
6,11657,431,57,4,PICKED,picked for inspection
6,11657,431,57,4,ACCEPTED,accepted for execution
6,14666,439,120,6,PICKED,picked for inspection
6,14666,439,120,6,ACCEPTED,accepted for execution
6,19543,452,268,7,PICKED,picked for inspection
6,19543,452,268,7,ACCEPTED,accepted for execution
7,11,480,154,3,PICKED,picked for inspection
7,11,480,154,3,ACCEPTED,accepted for execution
7,1515,484,255,7,PICKED,picked for inspection
7,1515,484,255,7,ACCEPTED,accepted for execution
7,5643,495,350,2,PICKED,picked for inspection
7,5643,495,350,2,ACCEPTED,accepted for execution
7,7147,499,93,3,PICKED,picked for inspection
7,7147,499,93,3,ACCEPTED,accepted for execution
7,9403,505,281,3,PICKED,picked for inspection
7,9403,505,281,3,ACCEPTED,accepted for execution
7,11655,511,38,6,PICKED,picked for inspection
7,11655,511,38,6,ACCEPTED,accepted for execution
7,16158,523,343,9,PICKED,picked for inspection
7,16158,523,343,9,ACCEPTED,accepted for execution
8,23,560,311,5,PICKED,picked for inspection
8,23,560,311,5,ACCEPTED,accepted for execution
8,3033,568,77,7,PICKED,picked for inspection
8,3033,568,77,7,ACCEPTED,accepted for execution
8,7161,579,122,1,PICKED,picked for inspection
8,7161,579,122,1,ACCEPTED,accepted for execution
8,7914,581,35,2,PICKED,picked for inspection
8,7914,581,35,2,ACCEPTED,accepted for execution
8,9427,585,358,3,PICKED,picked for inspection
8,9427,585,358,3,ACCEPTED,accepted for execution
8,11680,591,69,5,PICKED,picked for inspection
8,11680,591,69,5,ACCEPTED,accepted for execution
8,15433,601,166,7,PICKED,picked for inspection
8,15433,601,166,7,ACCEPTED,accepted for execution
8,20686,615,215,10,PICKED,picked for inspection
8,20686,615,215,10,ACCEPTED,accepted for execution
8,28189,635,80,10,PICKED,picked for inspection
8,28189,635,80,10,REJECTED,Tiffany cannot finish task within the remaining time
8,28189,635,80,10,PICKED,no other tasks could be accepted-trying to break this task
8,28189,635,80,10,REJECTED,could not break this task-Tiffany finished for this sprint
9,12,640,91,1,PICKED,picked for inspection
9,12,640,91,1,ACCEPTED,accepted for execution
9,765,642,211,2,PICKED,picked for inspection
9,765,642,211,2,ACCEPTED,accepted for execution
9,2267,646,187,3,PICKED,picked for inspection
9,2267,646,187,3,ACCEPTED,accepted for execution
9,4522,652,137,4,PICKED,picked for inspection
9,4522,652,137,4,ACCEPTED,accepted for execution
9,7534,660,106,4,PICKED,picked for inspection
9,7534,660,106,4,ACCEPTED,accepted for execution
9,10539,668,188,7,PICKED,picked for inspection
9,10539,668,188,7,ACCEPTED,accepted for execution
9,15791,682,320,6,PICKED,picked for inspection
9,15791,682,320,6,ACCEPTED,accepted for execution
9,19920,693,16,9,PICKED,picked for inspection
9,19920,693,16,9,ACCEPTED,accepted for execution
10,20,720,338,5,PICKED,picked for inspection
10,20,720,338,5,ACCEPTED,accepted for execution
10,3023,728,195,9,PICKED,picked for inspection
10,3023,728,195,9,ACCEPTED,accepted for execution
10,8275,742,183,9,PICKED,picked for inspection
10,8275,742,183,9,ACCEPTED,accepted for execution
10,13528,756,316,4,PICKED,picked for inspection
10,13528,756,316,4,ACCEPTED,accepted for execution
10,16532,764,133,6,PICKED,picked for inspection
10,16532,764,133,6,ACCEPTED,accepted for execution
10,19911,773,17,10,PICKED,picked for inspection
10,19911,773,17,10,ACCEPTED,accepted for execution
11,11,800,185,3,PICKED,picked for inspection
11,11,800,185,3,ACCEPTED,accepted for execution
11,1513,804,244,10,PICKED,picked for inspection
11,1513,804,244,10,ACCEPTED,accepted for execution
11,7516,820,227,5,PICKED,picked for inspection
11,7516,820,227,5,ACCEPTED,accepted for execution
11,11269,830,339,6,PICKED,picked for inspection
11,11269,830,339,6,ACCEPTED,accepted for execution
11,14646,839,81,5,PICKED,picked for inspection
11,14646,839,81,5,ACCEPTED,accepted for execution
11,18024,848,372,10,PICKED,picked for inspection
11,18024,848,372,10,ACCEPTED,accepted for execution
