sep=,
ModelTime, BackEnd, FrontEnd, Design
0,0.1,0.1,0.1
20,0.5499999999999999,0.1,0.5499999999999999
40,0.5499999999999999,0.1,0.5499999999999999
60,0.5499999999999999,0.1,0.5499999999999999
80,0.5499999999999999,0.1,1.6
100,0.5499999999999999,0.1,1.6
120,0.5499999999999999,0.1,1.6
140,1.75,0.1,2.8
160,1.75,0.1,2.8
180,2.35,0.1,2.8
200,2.35,0.5499999999999999,3.25
220,2.35,0.5499999999999999,3.25
240,2.35,0.5499999999999999,3.25
260,2.35,0.5499999999999999,3.25
280,3.4000000000000004,1.6,3.25
300,3.4000000000000004,1.6,3.25
320,3.4000000000000004,1.6,3.25
340,3.4000000000000004,1.6,3.25
360,3.4000000000000004,1.6,3.25
380,4.6000000000000005,1.6,3.25
400,4.9,1.9000000000000001,3.55
420,4.9,1.9000000000000001,3.55
440,4.9,1.9000000000000001,3.55
460,4.9,1.9000000000000001,3.55
480,4.9,1.9000000000000001,3.55
500,4.9,1.9000000000000001,3.55
520,4.9,1.9000000000000001,3.55
540,4.9,1.9000000000000001,3.55
560,4.9,1.9000000000000001,3.55
580,5.5,1.9000000000000001,3.55
600,5.5,1.9000000000000001,3.55
620,5.5,1.9000000000000001,3.55
640,5.5,1.9000000000000001,3.55
660,7.0,1.9000000000000001,3.55
680,7.0,1.9000000000000001,3.55
700,7.0,1.9000000000000001,3.55
720,7.15,2.0500000000000003,3.6999999999999997
740,7.75,2.6500000000000004,4.3
760,7.75,2.6500000000000004,4.3
780,7.75,2.6500000000000004,4.3
800,7.75,2.6500000000000004,4.3
820,7.75,2.6500000000000004,4.3
840,7.75,2.6500000000000004,4.3
860,7.75,2.6500000000000004,4.3
880,7.75,2.6500000000000004,4.3
900,8.8,2.6500000000000004,5.35
920,8.8,2.6500000000000004,5.35
940,8.8,2.6500000000000004,5.35
960,9.25,2.6500000000000004,5.8
980,10.15,2.6500000000000004,6.699999999999999
1000,11.65,2.6500000000000004,6.699999999999999
1020,11.65,2.6500000000000004,6.699999999999999
1040,11.65,2.6500000000000004,7.1499999999999995
1060,11.65,2.6500000000000004,8.049999999999999
1080,12.700000000000001,3.7,9.1
1100,12.700000000000001,3.7,9.1
1120,13.6,4.15,9.549999999999999
1140,13.6,4.15,9.549999999999999
1160,13.6,4.15,11.049999999999999
1180,15.1,5.65,12.549999999999999
1200,15.549999999999999,5.800000000000001,13.149999999999999
1220,16.45,5.800000000000001,13.149999999999999
1240,16.45,5.800000000000001,14.349999999999998
1260,18.249999999999996,7.600000000000001,14.349999999999998
1280,19.299999999999997,7.600000000000001,15.399999999999999
1300,19.299999999999997,8.200000000000001,15.999999999999998
1320,19.299999999999997,9.100000000000001,15.999999999999998
1340,20.349999999999998,10.000000000000002,16.9
1360,21.4,11.050000000000002,16.9
1380,22.75,11.050000000000002,18.25
1400,22.75,12.550000000000002,19.75
1420,22.75,12.550000000000002,19.75
1440,24.549999999999997,13.000000000000002,20.2
1460,24.549999999999997,13.000000000000002,20.2
1480,24.549999999999997,13.000000000000002,20.2
1500,24.549999999999997,13.000000000000002,20.2
1520,25.299999999999997,13.600000000000001,20.95
1540,25.299999999999997,13.600000000000001,22.15
1560,26.799999999999997,13.600000000000001,22.15
1580,26.799999999999997,13.600000000000001,22.15
1600,27.849999999999998,13.600000000000001,22.75
1620,30.0,13.600000000000001,22.75
1640,30.0,13.600000000000001,24.1
1660,30.0,13.600000000000001,24.1
1680,30.0,13.600000000000001,24.1
1700,30.0,13.600000000000001,24.1
1720,30.0,14.650000000000002,25.450000000000003
1740,30.0,14.650000000000002,25.450000000000003
1760,30.0,14.650000000000002,25.450000000000003
1780,30.0,14.650000000000002,25.450000000000003
1800,30.0,14.650000000000002,25.450000000000003
1820,30.0,16.150000000000002,26.950000000000003
1840,30.0,16.150000000000002,27.1
1860,30.0,17.05,27.1
1880,30.0,17.95,28.9
1900,30.0,19.45,30.0
1920,30.0,19.45,30.0
1940,30.0,19.45,30.0
1960,30.0,19.45,30.0
1980,30.0,19.45,30.0
2000,30.0,19.45,30.0
