sep=,
ModelTime, BackEnd, FrontEnd, Design
0,0.1,0.1,0.1
20,0.1,0.1,0.1
40,0.1,0.1,0.9999999999999999
60,0.1,0.1,0.9999999999999999
80,0.7,0.1,1.5999999999999999
100,0.7,0.1,1.5999999999999999
120,0.7,0.1,1.5999999999999999
140,2.05,1.45,1.5999999999999999
160,2.1999999999999997,1.5999999999999999,1.7499999999999998
180,2.1999999999999997,1.5999999999999999,1.7499999999999998
200,2.1999999999999997,1.5999999999999999,1.7499999999999998
220,2.1999999999999997,1.5999999999999999,1.7499999999999998
240,2.1999999999999997,1.5999999999999999,3.0999999999999996
260,2.1999999999999997,2.1999999999999997,3.0999999999999996
280,2.6499999999999995,2.6499999999999995,3.0999999999999996
300,2.6499999999999995,2.6499999999999995,3.0999999999999996
320,2.9499999999999993,2.9499999999999993,3.0999999999999996
340,2.9499999999999993,2.9499999999999993,3.0999999999999996
360,2.9499999999999993,2.9499999999999993,3.0999999999999996
380,2.9499999999999993,3.849999999999999,3.9999999999999996
400,3.249999999999999,4.1499999999999995,4.3
420,3.249999999999999,4.1499999999999995,4.3
440,3.249999999999999,4.1499999999999995,4.3
460,3.249999999999999,4.1499999999999995,4.3
480,3.249999999999999,4.1499999999999995,4.3
500,3.249999999999999,4.1499999999999995,4.3
520,4.149999999999999,5.049999999999999,5.199999999999999
540,4.149999999999999,5.049999999999999,5.199999999999999
560,4.149999999999999,5.049999999999999,5.199999999999999
580,4.149999999999999,5.049999999999999,5.199999999999999
600,4.149999999999999,5.049999999999999,5.199999999999999
620,4.149999999999999,5.049999999999999,5.199999999999999
640,4.149999999999999,5.049999999999999,5.199999999999999
660,4.149999999999999,5.049999999999999,5.199999999999999
680,4.149999999999999,5.049999999999999,5.199999999999999
700,4.149999999999999,5.049999999999999,5.199999999999999
720,4.149999999999999,5.949999999999999,5.199999999999999
740,4.149999999999999,5.949999999999999,5.199999999999999
760,4.149999999999999,5.949999999999999,6.699999999999999
780,4.149999999999999,5.949999999999999,6.699999999999999
800,4.149999999999999,5.949999999999999,7.299999999999999
820,4.149999999999999,6.699999999999999,8.049999999999999
840,4.149999999999999,8.2,8.049999999999999
860,4.149999999999999,8.2,8.049999999999999
880,4.149999999999999,9.25,8.049999999999999
900,4.149999999999999,9.25,8.049999999999999
920,5.649999999999999,10.75,8.049999999999999
940,5.649999999999999,10.75,8.049999999999999
960,5.649999999999999,10.75,8.35
980,5.649999999999999,10.75,9.549999999999999
1000,5.649999999999999,10.75,9.549999999999999
1020,5.649999999999999,10.75,9.549999999999999
1040,5.649999999999999,11.35,9.549999999999999
1060,5.649999999999999,12.25,9.549999999999999
1080,6.849999999999999,13.45,10.749999999999998
1100,6.849999999999999,13.45,10.749999999999998
1120,7.449999999999999,13.6,10.749999999999998
1140,8.5,13.6,10.749999999999998
1160,9.4,14.5,11.649999999999999
1180,6.849999999999999,13.45,10.749999999999998
1200,10.15,14.65,12.399999999999999
1220,10.15,14.65,13.45
1240,10.15,14.65,14.649999999999999
1260,10.15,14.65,16.15
1280,10.15,14.65,16.15
1300,10.15,14.65,16.15
1320,10.15,14.65,16.15
1340,10.15,14.65,16.15
1360,10.15,14.65,16.15
1380,10.15,14.65,16.15
1400,10.15,14.65,16.15
1420,10.15,14.65,16.15
1440,10.15,14.65,16.75
1460,11.200000000000001,15.700000000000001,17.8
1480,11.200000000000001,15.700000000000001,17.8
1500,11.200000000000001,15.700000000000001,17.8
1520,11.950000000000001,16.0,18.1
1540,11.950000000000001,16.9,19.0
1560,12.850000000000001,17.799999999999997,19.9
1580,12.850000000000001,17.799999999999997,19.9
1600,12.850000000000001,18.7,20.8
1620,13.750000000000002,18.7,21.7
1640,13.750000000000002,18.7,23.2
1660,13.750000000000002,20.2,24.7
1680,14.350000000000001,20.5,25.0
1700,14.350000000000001,22.900000000000002,25.0
1720,14.350000000000001,24.250000000000004,26.35
1740,15.700000000000001,25.600000000000005,27.700000000000003
1760,16.150000000000002,26.800000000000004,28.900000000000002
1780,16.750000000000004,28.150000000000006,29.650000000000002
1800,16.750000000000004,28.150000000000006,30.0
1820,18.100000000000005,29.500000000000007,30.0
1840,18.100000000000005,29.500000000000007,30.0
1860,18.100000000000005,30.0,30.0
1880,18.100000000000005,30.0,30.0
1900,19.450000000000006,30.0,30.0
1920,19.450000000000006,30.0,30.0
1940,20.650000000000006,30.0,30.0
1960,20.650000000000006,30.0,30.0
1980,20.650000000000006,30.0,30.0
2000,20.650000000000006,30.0,30.0
