sep=,
ModelTime, BackEnd, FrontEnd, Design
0,0.1,0.1,0.1
20,0.1,0.1,0.1
40,0.9999999999999999,0.1,0.1
60,0.9999999999999999,0.1,0.1
80,0.9999999999999999,0.1,0.1
100,0.9999999999999999,0.1,0.1
120,0.9999999999999999,0.1,0.1
140,2.1999999999999997,0.1,1.3
160,2.1999999999999997,0.1,1.3
180,2.6499999999999995,0.5499999999999999,1.3
200,2.6499999999999995,0.5499999999999999,1.3
220,2.6499999999999995,0.5499999999999999,1.3
240,2.6499999999999995,1.6,2.35
260,2.6499999999999995,1.6,2.95
280,2.6499999999999995,1.6,2.95
300,2.6499999999999995,1.6,2.95
320,3.5499999999999994,2.5,2.95
340,3.5499999999999994,2.5,2.95
360,4.449999999999999,2.5,2.95
380,4.449999999999999,2.5,2.95
400,5.049999999999999,3.1,3.5500000000000003
420,5.049999999999999,3.1,3.5500000000000003
440,5.049999999999999,3.1,3.5500000000000003
460,5.049999999999999,3.1,3.5500000000000003
480,5.049999999999999,3.1,3.5500000000000003
500,5.799999999999999,3.1,4.300000000000001
520,5.799999999999999,3.1,4.300000000000001
540,5.799999999999999,3.1,4.300000000000001
560,6.249999999999999,3.1,4.300000000000001
580,6.249999999999999,3.1,4.300000000000001
600,6.249999999999999,3.1,4.300000000000001
620,6.249999999999999,3.1,4.300000000000001
640,6.249999999999999,3.1,4.300000000000001
660,6.249999999999999,3.1,4.300000000000001
680,6.249999999999999,3.1,4.300000000000001
700,6.249999999999999,3.1,4.300000000000001
720,6.249999999999999,3.1,4.300000000000001
740,6.249999999999999,3.1,4.750000000000001
760,6.249999999999999,3.1,4.750000000000001
780,6.249999999999999,3.1,4.750000000000001
800,6.549999999999999,3.4,5.050000000000001
820,7.299999999999999,3.4,5.800000000000001
840,8.35,3.4,6.8500000000000005
860,8.35,3.4,8.350000000000001
880,9.1,3.4,8.350000000000001
900,9.1,3.4,8.350000000000001
920,9.1,4.9,9.850000000000001
940,9.1,4.9,9.850000000000001
960,9.4,4.9,10.600000000000001
980,9.4,4.9,10.600000000000001
1000,9.4,4.9,12.100000000000001
1020,9.4,4.9,12.100000000000001
1040,9.4,4.9,12.850000000000001
1060,9.4,4.9,14.200000000000001
1080,9.4,4.9,14.200000000000001
1100,10.9,6.4,15.700000000000001
1120,10.9,6.4,16.150000000000002
1140,11.950000000000001,7.45,16.900000000000002
1160,11.950000000000001,7.45,16.900000000000002
1180,13.450000000000001,7.45,18.400000000000002
1200,13.450000000000001,7.45,18.400000000000002
1220,13.450000000000001,7.45,18.400000000000002
1240,13.450000000000001,7.45,18.400000000000002
1260,13.450000000000001,7.45,18.400000000000002
1280,13.450000000000001,7.45,18.400000000000002
1300,13.450000000000001,7.45,18.400000000000002
1320,13.450000000000001,7.45,18.400000000000002
1340,13.450000000000001,7.45,18.400000000000002
1360,13.450000000000001,7.45,18.400000000000002
1380,13.450000000000001,7.45,18.400000000000002
1400,13.450000000000001,7.45,18.400000000000002
1420,13.450000000000001,7.45,18.400000000000002
1440,13.450000000000001,7.9,18.400000000000002
1460,13.450000000000001,9.25,18.400000000000002
1480,13.450000000000001,9.25,18.400000000000002
1500,13.450000000000001,9.25,18.400000000000002
1520,13.9,9.4,18.85
1540,13.9,10.15,19.6
1560,15.25,10.15,19.6
1580,15.25,10.15,19.6
1600,15.85,10.6,20.2
1620,15.85,11.35,22.45
1640,16.9,12.4,23.5
1660,16.9,12.4,23.5
1680,16.9,12.4,24.999999999999996
1700,18.4,13.15,26.499999999999996
1720,19.599999999999998,13.15,27.699999999999996
1740,21.099999999999998,13.15,29.199999999999996
1760,21.849999999999994,13.3,29.949999999999996
1780,21.849999999999994,13.3,30.0
1800,22.599999999999994,14.05,30.0
1820,23.949999999999996,15.4,30.0
1840,23.949999999999996,15.4,30.0
1860,25.149999999999995,16.3,30.0
1880,25.149999999999995,17.5,30.0
1900,26.649999999999995,19.0,30.0
1920,26.649999999999995,19.0,30.0
1940,27.399999999999995,20.95,30.0
1960,27.399999999999995,20.95,30.0
1980,27.399999999999995,20.95,30.0
2000,27.399999999999995,20.95,30.0
