sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,6,0,287,1,PICKED,picked for inspection
1,6,0,287,1,ACCEPTED,accepted for execution
1,758,2,179,4,PICKED,picked for inspection
1,758,2,179,4,ACCEPTED,accepted for execution
1,4511,12,66,10,PICKED,picked for inspection
1,4511,12,66,10,ACCEPTED,accepted for execution
2,0,80,308,10,PICKED,picked for inspection
2,0,80,308,10,ACCEPTED,accepted for execution
2,9760,106,245,6,PICKED,picked for inspection
2,9760,106,245,6,ACCEPTED,accepted for execution
2,15762,122,381,3,PICKED,picked for inspection
2,15762,122,381,3,ACCEPTED,accepted for execution
2,18766,130,23,10,PICKED,picked for inspection
2,18766,130,23,10,ACCEPTED,accepted for execution
3,18,160,387,2,PICKED,picked for inspection
3,18,160,387,2,ACCEPTED,accepted for execution
3,1896,165,219,1,PICKED,picked for inspection
3,1896,165,219,1,ACCEPTED,accepted for execution
3,2648,167,225,8,PICKED,picked for inspection
3,2648,167,225,8,ACCEPTED,accepted for execution
3,10525,188,61,9,PICKED,picked for inspection
3,10525,188,61,9,ACCEPTED,accepted for execution
3,19529,212,338,5,PICKED,picked for inspection
3,19529,212,338,5,ACCEPTED,accepted for execution
4,17,240,277,4,PICKED,picked for inspection
4,17,240,277,4,ACCEPTED,accepted for execution
4,3773,250,130,6,PICKED,picked for inspection
4,3773,250,130,6,ACCEPTED,accepted for execution
4,9776,266,33,8,PICKED,picked for inspection
4,9776,266,33,8,ACCEPTED,accepted for execution
4,17655,287,253,9,PICKED,picked for inspection
4,17655,287,253,9,ACCEPTED,accepted for execution
5,25,320,58,1,PICKED,picked for inspection
5,25,320,58,1,ACCEPTED,accepted for execution
5,785,322,298,2,PICKED,picked for inspection
5,785,322,298,2,ACCEPTED,accepted for execution
5,2665,327,322,1,PICKED,picked for inspection
5,2665,327,322,1,ACCEPTED,accepted for execution
5,3422,329,272,9,PICKED,picked for inspection
5,3422,329,272,9,ACCEPTED,accepted for execution
5,12424,353,55,7,PICKED,picked for inspection
5,12424,353,55,7,ACCEPTED,accepted for execution
5,19178,371,116,10,PICKED,picked for inspection
5,19178,371,116,10,ACCEPTED,accepted for execution
6,0,400,291,4,PICKED,picked for inspection
6,0,400,291,4,ACCEPTED,accepted for execution
6,3759,410,48,1,PICKED,picked for inspection
6,3759,410,48,1,ACCEPTED,accepted for execution
6,4513,412,334,10,PICKED,picked for inspection
6,4513,412,334,10,ACCEPTED,accepted for execution
6,14266,438,279,8,PICKED,picked for inspection
6,14266,438,279,8,ACCEPTED,accepted for execution
7,20,480,238,3,PICKED,picked for inspection
7,20,480,238,3,ACCEPTED,accepted for execution
7,2279,486,69,5,PICKED,picked for inspection
7,2279,486,69,5,ACCEPTED,accepted for execution
7,6033,496,359,2,PICKED,picked for inspection
7,6033,496,359,2,ACCEPTED,accepted for execution
7,7543,500,22,3,PICKED,picked for inspection
7,7543,500,22,3,ACCEPTED,accepted for execution
7,9803,506,194,5,PICKED,picked for inspection
7,9803,506,194,5,ACCEPTED,accepted for execution
7,13556,516,181,8,PICKED,picked for inspection
7,13556,516,181,8,ACCEPTED,accepted for execution
8,21,560,44,10,PICKED,picked for inspection
8,21,560,44,10,ACCEPTED,accepted for execution
8,7534,580,207,7,PICKED,picked for inspection
8,7534,580,207,7,ACCEPTED,accepted for execution
8,11670,591,93,3,PICKED,picked for inspection
8,11670,591,93,3,ACCEPTED,accepted for execution
8,13174,595,51,6,PICKED,picked for inspection
8,13174,595,51,6,ACCEPTED,accepted for execution
8,16551,604,111,4,PICKED,picked for inspection
8,16551,604,111,4,ACCEPTED,accepted for execution
9,9,640,162,1,PICKED,picked for inspection
9,9,640,162,1,ACCEPTED,accepted for execution
9,389,641,262,7,PICKED,picked for inspection
9,389,641,262,7,ACCEPTED,accepted for execution
9,4516,652,283,2,PICKED,picked for inspection
9,4516,652,283,2,ACCEPTED,accepted for execution
9,5645,655,150,1,PICKED,picked for inspection
9,5645,655,150,1,ACCEPTED,accepted for execution
9,6024,656,350,2,PICKED,picked for inspection
9,6024,656,350,2,ACCEPTED,accepted for execution
9,7151,659,113,2,PICKED,picked for inspection
9,7151,659,113,2,ACCEPTED,accepted for execution
9,8654,663,223,9,PICKED,picked for inspection
9,8654,663,223,9,ACCEPTED,accepted for execution
9,15407,681,146,6,PICKED,picked for inspection
9,15407,681,146,6,ACCEPTED,accepted for execution
9,18787,690,160,9,PICKED,picked for inspection
9,18787,690,160,9,ACCEPTED,accepted for execution
10,22,720,281,3,PICKED,picked for inspection
10,22,720,281,3,ACCEPTED,accepted for execution
10,1524,724,294,10,PICKED,picked for inspection
10,1524,724,294,10,ACCEPTED,accepted for execution
10,7528,740,270,8,PICKED,picked for inspection
10,7528,740,270,8,ACCEPTED,accepted for execution
10,12032,752,295,7,PICKED,picked for inspection
10,12032,752,295,7,ACCEPTED,accepted for execution
10,16161,763,71,5,PICKED,picked for inspection
10,16161,763,71,5,ACCEPTED,accepted for execution
10,19163,771,202,2,PICKED,picked for inspection
10,19163,771,202,2,ACCEPTED,accepted for execution
10,20292,774,285,1,PICKED,picked for inspection
10,20292,774,285,1,ACCEPTED,accepted for execution
10,20671,775,78,9,PICKED,picked for inspection
10,20671,775,78,9,ACCEPTED,accepted for execution
11,12,800,74,7,PICKED,picked for inspection
11,12,800,74,7,ACCEPTED,accepted for execution
