sep=,
sprint,systemTime,modelTime,task,storyPoints,picked/accepted/rejected,description
1,10,0,187,3,PICKED,picked for inspection
1,10,0,187,3,ACCEPTED,accepted for execution
1,3018,8,344,10,PICKED,picked for inspection
1,3018,8,344,10,REJECTED,Mohan cannot finish task within the remaining time
1,3018,8,393,10,PICKED,picked for inspection
1,3018,8,393,10,REJECTED,Mohan cannot finish task within the remaining time
1,3018,8,344,10,PICKED,no other tasks could be accepted-trying to break this task
1,3018,8,344,10,REJECTED,could not break this task-Mohan finished for this sprint
2,32,80,54,1,PICKED,picked for inspection
2,32,80,54,1,ACCEPTED,accepted for execution
2,417,81,228,2,PICKED,picked for inspection
2,417,81,228,2,ACCEPTED,accepted for execution
2,2295,86,126,2,PICKED,picked for inspection
2,2295,86,126,2,ACCEPTED,accepted for execution
2,4549,92,369,6,PICKED,picked for inspection
2,4549,92,369,6,ACCEPTED,accepted for execution
2,7929,101,78,9,PICKED,picked for inspection
2,7929,101,78,9,ACCEPTED,accepted for execution
2,13184,115,28,6,PICKED,picked for inspection
2,13184,115,28,6,ACCEPTED,accepted for execution
3,32,160,218,1,PICKED,picked for inspection
3,32,160,218,1,ACCEPTED,accepted for execution
3,793,162,243,3,PICKED,picked for inspection
3,793,162,243,3,ACCEPTED,accepted for execution
3,2297,166,387,2,PICKED,picked for inspection
3,2297,166,387,2,ACCEPTED,accepted for execution
3,4553,172,148,4,PICKED,picked for inspection
3,4553,172,148,4,ACCEPTED,accepted for execution
3,8306,182,183,9,PICKED,picked for inspection
3,8306,182,183,9,ACCEPTED,accepted for execution
3,13559,196,81,5,PICKED,picked for inspection
3,13559,196,81,5,ACCEPTED,accepted for execution
3,19942,213,80,10,PICKED,picked for inspection
3,19942,213,80,10,ACCEPTED,accepted for execution
4,23,240,326,2,PICKED,picked for inspection
4,23,240,326,2,ACCEPTED,accepted for execution
4,1162,243,304,8,PICKED,picked for inspection
4,1162,243,304,8,ACCEPTED,accepted for execution
4,5676,255,323,4,PICKED,picked for inspection
4,5676,255,323,4,ACCEPTED,accepted for execution
4,9437,265,386,5,PICKED,picked for inspection
4,9437,265,386,5,ACCEPTED,accepted for execution
4,14318,278,184,7,PICKED,picked for inspection
4,14318,278,184,7,ACCEPTED,accepted for execution
4,19571,292,284,10,PICKED,picked for inspection
4,19571,292,284,10,ACCEPTED,accepted for execution
5,13,320,253,9,PICKED,picked for inspection
5,13,320,253,9,ACCEPTED,accepted for execution
5,5266,334,70,5,PICKED,picked for inspection
5,5266,334,70,5,ACCEPTED,accepted for execution
5,9022,344,216,6,PICKED,picked for inspection
5,9022,344,216,6,ACCEPTED,accepted for execution
5,13528,356,104,7,PICKED,picked for inspection
5,13528,356,104,7,ACCEPTED,accepted for execution
5,18784,370,330,10,PICKED,picked for inspection
5,18784,370,330,10,ACCEPTED,accepted for execution
6,33,400,329,4,PICKED,picked for inspection
6,33,400,329,4,ACCEPTED,accepted for execution
6,3043,408,156,5,PICKED,picked for inspection
6,3043,408,156,5,ACCEPTED,accepted for execution
6,6796,418,252,5,PICKED,picked for inspection
6,6796,418,252,5,ACCEPTED,accepted for execution
6,10551,428,14,8,PICKED,picked for inspection
6,10551,428,14,8,ACCEPTED,accepted for execution
6,18432,449,276,10,PICKED,picked for inspection
6,18432,449,276,10,ACCEPTED,accepted for execution
7,16,480,51,6,PICKED,picked for inspection
7,16,480,51,6,ACCEPTED,accepted for execution
7,3397,489,244,10,PICKED,picked for inspection
7,3397,489,244,10,ACCEPTED,accepted for execution
7,9409,505,389,3,PICKED,picked for inspection
7,9409,505,389,3,ACCEPTED,accepted for execution
7,11664,511,312,4,PICKED,picked for inspection
7,11664,511,312,4,ACCEPTED,accepted for execution
7,14670,519,221,7,PICKED,picked for inspection
7,14670,519,221,7,ACCEPTED,accepted for execution
7,19925,533,144,10,PICKED,picked for inspection
7,19925,533,144,10,ACCEPTED,accepted for execution
8,13,560,196,1,PICKED,picked for inspection
8,13,560,196,1,ACCEPTED,accepted for execution
8,403,561,201,5,PICKED,picked for inspection
8,403,561,201,5,ACCEPTED,accepted for execution
8,3414,569,314,1,PICKED,picked for inspection
8,3414,569,314,1,ACCEPTED,accepted for execution
8,4175,571,336,3,PICKED,picked for inspection
8,4175,571,336,3,ACCEPTED,accepted for execution
8,6436,577,213,4,PICKED,picked for inspection
8,6436,577,213,4,ACCEPTED,accepted for execution
8,9441,585,161,7,PICKED,picked for inspection
8,9441,585,161,7,ACCEPTED,accepted for execution
8,14695,599,9,6,PICKED,picked for inspection
8,14695,599,9,6,ACCEPTED,accepted for execution
8,19576,612,231,7,PICKED,picked for inspection
8,19576,612,231,7,ACCEPTED,accepted for execution
9,23,640,347,5,PICKED,picked for inspection
9,23,640,347,5,ACCEPTED,accepted for execution
9,3032,648,348,6,PICKED,picked for inspection
9,3032,648,348,6,ACCEPTED,accepted for execution
9,6412,657,335,1,PICKED,picked for inspection
9,6412,657,335,1,ACCEPTED,accepted for execution
9,7168,659,287,1,PICKED,picked for inspection
9,7168,659,287,1,ACCEPTED,accepted for execution
9,7550,660,331,2,PICKED,picked for inspection
9,7550,660,331,2,ACCEPTED,accepted for execution
9,8681,663,364,2,PICKED,picked for inspection
9,8681,663,364,2,ACCEPTED,accepted for execution
9,9812,666,337,3,PICKED,picked for inspection
9,9812,666,337,3,ACCEPTED,accepted for execution
9,11319,670,178,3,PICKED,picked for inspection
9,11319,670,178,3,ACCEPTED,accepted for execution
9,13201,675,236,5,PICKED,picked for inspection
9,13201,675,236,5,ACCEPTED,accepted for execution
9,16956,685,397,7,PICKED,picked for inspection
9,16956,685,397,7,ACCEPTED,accepted for execution
9,21084,696,11,10,PICKED,picked for inspection
9,21084,696,11,10,ACCEPTED,accepted for execution
10,41,720,311,5,PICKED,picked for inspection
10,41,720,311,5,ACCEPTED,accepted for execution
10,3053,728,255,7,PICKED,picked for inspection
10,3053,728,255,7,ACCEPTED,accepted for execution
10,7182,739,35,2,PICKED,picked for inspection
10,7182,739,35,2,ACCEPTED,accepted for execution
10,8316,742,240,2,PICKED,picked for inspection
10,8316,742,240,2,ACCEPTED,accepted for execution
10,9450,745,365,3,PICKED,picked for inspection
10,9450,745,365,3,ACCEPTED,accepted for execution
10,10953,749,282,4,PICKED,picked for inspection
10,10953,749,282,4,ACCEPTED,accepted for execution
10,13206,755,291,4,PICKED,picked for inspection
10,13206,755,291,4,ACCEPTED,accepted for execution
10,15834,762,297,8,PICKED,picked for inspection
10,15834,762,297,8,ACCEPTED,accepted for execution
10,21840,778,334,10,PICKED,picked for inspection
10,21840,778,334,10,ACCEPTED,accepted for execution
11,0,800,107,6,PICKED,picked for inspection
11,0,800,107,6,ACCEPTED,accepted for execution
11,3380,809,106,4,PICKED,picked for inspection
11,3380,809,106,4,ACCEPTED,accepted for execution
